stop_id,stop_name,region,metro,lat,lon,stop_use_count,degree,degree_centrality,weighted_degree,in_degree,out_degree,in_weight,out_weight,pagerank,approx_betweenness,approx_harmonic,in_largest_component,betweenness,is_ap,is_critical,is_critical_broad
3393,ספיר/ז'בוטינסקי,North,Haifa,32.841091,35.058807,,4,0.0001313111417503,1252.0,2,2,626.0,626.0,3.976038267355152e-05,8.241037196271393e-05,1610.0455701231365,True,8.241037196271393e-05,False,False,False
35756,מרכזית הקריות/איסוף מטרונית,North,Haifa,32.85937,35.090234,,2,6.565557087518876e-05,1252.0,0,2,0.0,1252.0,5.108494361638839e-06,1.882658944946419e-05,2173.365874842409,True,1.882658944946419e-05,False,False,False
49756,פרנק/אהרון שמי,Center,Periphery,31.698927,35.004433,,3,9.848335631278314e-05,1252.0,2,1,626.0,626.0,3.337579229263104e-05,4.6018120560634384e-05,2361.6607090020448,True,4.6018120560634384e-05,False,False,False
49773,פרנק/יונתן,Jerusalem,Periphery,31.701504,35.003317,,3,9.848335631278314e-05,1252.0,1,2,626.0,626.0,3.3316996037217214e-05,9.429720527545162e-05,2577.4512082303286,True,9.429720527545162e-05,False,False,False
48453,יונתן/פרנק,Jerusalem,Periphery,31.702478,35.002805,,4,0.0001313111417503,1252.0,2,2,626.0,626.0,3.5530010839022815e-05,0.0024088921642145,2841.539832693436,True,0.0024088921642145,False,True,True
8603,צומת נחשון,Center,Periphery,31.816076,34.917726,,6,0.0001969667126255,1252.0,3,3,626.0,626.0,6.106211812585624e-05,0.0004929827444182,3859.3766184341584,True,0.0004929827444182,False,False,False
26454,ויצמן / שד' רגר,South,Beer Sheva,31.246623,34.796296,,3,9.848335631278314e-05,1252.0,1,2,626.0,626.0,4.301854204439219e-05,2.531918560119242e-05,2893.907658954646,True,2.531918560119242e-05,False,False,False
24442,מרכז גלר/לוי אשכול,Center,Tel Aviv,32.182185,34.940262,,4,0.0001313111417503,1252.0,1,3,626.0,626.0,4.876927102953013e-05,1.5854818555172694e-05,2419.358261250287,True,1.5854818555172694e-05,False,False,False
43328,מסוף משה ארנס/הורדה,Center,Tel Aviv,32.097368,34.885442,,4,0.0001313111417503,1252.0,4,0,1252.0,0.0,4.591122783450152e-05,8.237323097489248e-06,2523.5691197822634,True,8.237323097489248e-06,False,False,False
49050,הרבי מלובאוויטש/דניאל כהנמן,South,Periphery,31.065419,35.048824,,4,0.0001313111417503,1252.0,2,2,626.0,626.0,6.834918724173196e-05,0.0001929395157958,2267.9933772037475,True,0.0001929395157958,True,False,True
34112,גדולי ישראל/השירה העברית,Center,Tel Aviv,31.978316,34.767407,,3,9.848335631278314e-05,1251.0,1,2,627.0,624.0,2.657111350541599e-05,2.4552972188461335e-05,2597.0204634314787,True,2.4552972188461335e-05,False,False,False
47842,ת. מרכזית רחובות/רציפים,Center,Tel Aviv,31.893459,34.807735,,8,0.0002626222835007,1250.0,5,3,919.0,331.0,7.034885896641338e-05,5.265679941300405e-05,2821.2666086063978,True,5.265679941300405e-05,False,False,False
23337,444/שדרות עמק איילון,Center,Tel Aviv,32.007139,34.952728,,8,0.0002626222835007,1250.0,7,1,625.0,625.0,6.588753000204639e-05,0.001258467905671,3712.751898160669,True,0.001258467905671,False,True,True
11059,הרצוג / בן מהלל,Jerusalem,Periphery,31.735303,34.999054,,6,0.0001969667126255,1250.0,3,3,625.0,625.0,2.1694556536705222e-05,5.519114939247558e-05,3143.2149198383854,True,5.519114939247558e-05,False,False,False
25335,שמוטקין/פנחס בן דוד,Center,Tel Aviv,31.979307,34.81265,,6,0.0001969667126255,1250.0,2,4,625.0,625.0,3.358341390880389e-05,1.550828564493491e-05,2747.368322141584,True,1.550828564493491e-05,False,False,False
17159,הגבורה/שוקרן,North,Haifa,32.804133,35.081881,,2,6.565557087518876e-05,1250.0,1,1,625.0,625.0,3.199023637607988e-05,1.1198209886189216e-05,2683.973405323281,True,1.1198209886189216e-05,False,False,False
9390,לייב יפה/מוזס,Jerusalem,Jerusalem,31.746832,35.222133,,2,6.565557087518876e-05,1250.0,1,1,625.0,625.0,3.37318082599763e-05,3.3011651389835334e-05,2707.527743748315,True,3.3011651389835334e-05,False,False,False
10087,קורא הדורות/קלוזנר,Jerusalem,Jerusalem,31.749271,35.222388,,2,6.565557087518876e-05,1250.0,1,1,625.0,625.0,3.373280045498522e-05,1.494232703323353e-06,2484.727625820117,True,1.494232703323353e-06,False,False,False
10089,מכללת לינדנבאום/לייב יפה,Jerusalem,Jerusalem,31.744268,35.2207,,3,9.848335631278314e-05,1250.0,2,1,625.0,625.0,4.127393319993152e-05,0.0001690893794441,3364.0356621546766,True,0.0001690893794441,False,False,False
35637,הגבורה/קרן היסוד,North,Haifa,32.80386,35.079546,,2,6.565557087518876e-05,1250.0,1,1,625.0,625.0,3.178849025431987e-05,9.657618460882378e-07,2546.969113254305,True,9.657618460882378e-07,False,False,False
8420,דרך צמח השדה/הצוף,Center,Jerusalem,31.768937,35.303995,,3,9.848335631278314e-05,1250.0,2,1,625.0,625.0,3.4325351093411994e-05,0.0001000545341768,2703.445834328387,True,0.0001000545341768,False,False,False
21690,ההגנה/לח''י,Center,Tel Aviv,31.892842,34.820837,,8,0.0002626222835007,1250.0,4,4,625.0,625.0,4.7737846337175805e-05,0.002600988450049,3697.58712769317,True,0.002600988450049,False,True,True
44134,דרך רב אלוף יעקב דורי/גילדסגיים,Center,Tel Aviv,32.05293,34.853028,,4,0.0001313111417503,1250.0,2,2,625.0,625.0,2.5673175331724328e-05,0.0001355097556383,3074.989503168508,True,0.0001355097556383,False,False,False
8122,דרך צמח השדה/השיקמה,Jerusalem,Jerusalem,31.767045,35.29866,,3,9.848335631278314e-05,1250.0,1,2,625.0,625.0,3.521140884380416e-05,3.2808783702168585e-05,2680.4864293390137,True,3.2808783702168585e-05,False,False,False
8121,דרך צמח השדה/הצפצפה,Center,Jerusalem,31.766977,35.301248,,2,6.565557087518876e-05,1250.0,1,1,625.0,625.0,3.416340017094362e-05,1.9735667624294882e-07,2447.1335870983594,True,1.9735667624294882e-07,False,False,False
8120,דרך צמח השדה/הרותם,Center,Jerusalem,31.767677,35.302699,,2,6.565557087518876e-05,1250.0,1,1,625.0,625.0,3.4225973596214484e-05,6.951007024210034e-07,2463.8909323140906,True,6.951007024210034e-07,False,False,False
9389,לייב יפה/רבדים,Jerusalem,Jerusalem,31.745777,35.221558,,2,6.565557087518876e-05,1250.0,1,1,625.0,625.0,3.372257601575833e-05,6.582974426710913e-05,2995.362154405558,True,6.582974426710913e-05,False,False,False
9686,ביתר/לנקין,Jerusalem,Jerusalem,31.75088,35.224191,,3,9.848335631278314e-05,1250.0,1,2,625.0,625.0,3.3737220253027994e-05,1.565801960767064e-06,2413.115449103206,True,1.565801960767064e-06,False,False,False
48340,ת. מרכזית חדרה,Center,Periphery,32.435313,34.914144,,9,0.0002954500689383,1249.0,5,4,1059.0,190.0,5.087035429913942e-05,0.0018060486961497,3549.7783247656253,True,0.0018060486961497,False,True,True
18103,צומת כרמיאל,North,Periphery,32.924556,35.300256,,11,0.0003611056398135,1248.0,6,5,624.0,624.0,3.130245596777215e-05,0.0044243843848135,3290.459006634157,True,0.0044243843848135,False,True,True
14181,מרכוס/משמר הירדן,Center,Tel Aviv,32.114415,34.833655,,5,0.0001641389271879,1248.0,2,3,624.0,624.0,2.4571219510565875e-05,8.977101161806876e-05,2772.4127944017923,True,8.977101161806876e-05,False,False,False
50550,הבנאי/הרוקמים,Center,Tel Aviv,32.008702,34.799345,,4,0.0001313111417503,1248.0,2,2,624.0,624.0,2.8311492315015612e-05,5.438765713303637e-05,3306.049505386376,True,5.438765713303637e-05,False,False,False
42750,פארק שטרן/דרך חיים ע.קוליץ,Jerusalem,Jerusalem,31.751622,35.179355,,3,9.848335631278314e-05,1248.0,2,1,624.0,624.0,2.6263010804692047e-05,3.840175977317252e-05,2905.8460810202723,True,3.840175977317252e-05,False,False,False
27835,בי''ס אשל הנשיא,South,Beer Sheva,31.325583,34.702409,,5,0.0001641389271879,1248.0,2,3,624.0,624.0,7.248257409149028e-05,0.0001146883661816,2950.5414676535843,True,0.0001146883661816,False,False,False
41764,הרב שלום שבזי/שילה,Center,Tel Aviv,32.085811,34.958108,,7,0.0002297944980631,1248.0,5,2,624.0,624.0,3.433449359857718e-05,0.0006863642394721,3267.888243062756,True,0.0006863642394721,False,True,True
5913,כניסת רחוב הכנסיות,North,Periphery,32.749206,35.338413,,3,9.848335631278314e-05,1248.0,2,1,624.0,624.0,6.508363384895711e-05,8.415639727324822e-05,2505.611790213488,True,8.415639727324822e-05,False,False,False
14086,עולי הגרדום/ניסן כהן,Center,Tel Aviv,32.111191,34.835061,,6,0.0001969667126255,1248.0,4,2,624.0,624.0,2.0781462426506365e-05,0.0002294085325212,3060.5300149027435,True,0.0002294085325212,False,False,False
15781,שדרות העצמאות/הנשיאים,Center,Tel Aviv,31.871535,34.748576,,3,9.848335631278314e-05,1248.0,1,2,624.0,624.0,6.457522679402327e-05,6.682840711495934e-05,2269.9929527856284,True,6.682840711495934e-05,False,False,False
42736,צומת בית רימון,North,Periphery,32.762723,35.34563,,6,0.0001969667126255,1248.0,4,2,626.0,622.0,6.264192276947124e-05,0.0011052703792652,3465.9214123145125,True,0.0011052703792652,False,True,True
26842,מואב/לשם,South,Periphery,31.26135,35.228355,,5,0.0001641389271879,1247.0,2,3,593.0,654.0,9.509490791445252e-06,3.309739579537832e-05,2188.036665600231,True,3.309739579537832e-05,True,False,True
43745,מסוף עין התכלת/הורדה,Center,Periphery,32.351324,34.855834,,2,6.565557087518876e-05,1247.0,2,0,1247.0,0.0,3.926888883708982e-05,0.0,2661.74873542276,True,0.0,False,False,False
16347,ירושלים/גורדון,Center,Tel Aviv,32.087393,34.901304,,6,0.0001969667126255,1246.0,3,3,623.0,623.0,3.350418410604608e-05,0.000979344928967,3442.456844647757,True,0.000979344928967,False,True,True
38162,ת. רכבת מודיעין מרכז,Center,Tel Aviv,31.90091,35.006316,,5,0.0001641389271879,1246.0,3,2,635.0,611.0,4.845096468894501e-05,2.4817814904995025e-05,3457.793900836818,True,2.4817814904995025e-05,False,False,False
21049,היכל התרבות נצרת,North,Periphery,32.695862,35.297871,,3,9.848335631278314e-05,1246.0,1,2,623.0,623.0,2.727891316669385e-05,3.11590755441722e-07,2295.329395785538,True,3.11590755441722e-07,False,False,False
43273,אליפלט/הרבי מבכרך,Center,Tel Aviv,32.057072,34.764583,,3,9.848335631278314e-05,1246.0,1,2,623.0,623.0,1.6605793948178206e-05,9.211606325213316e-06,2260.2932834845587,True,9.211606325213316e-06,False,False,False
970,יוספטל/מבצע סיני,Center,Tel Aviv,32.015793,34.758836,,2,6.565557087518876e-05,1246.0,1,1,623.0,623.0,2.205412431967372e-05,9.00297862573981e-07,2700.5448003713577,True,9.00297862573981e-07,False,False,False
12905,דרך הטייסים/דרך חיים בר לב,Center,Tel Aviv,32.045478,34.813616,,4,0.0001313111417503,1246.0,2,2,623.0,623.0,2.908281693458232e-05,2.4711367639498788e-05,3087.326918750636,True,2.4711367639498788e-05,False,False,False
26165,דרך המשחררים/תל חי,South,Beer Sheva,31.251825,34.788936,,3,9.848335631278314e-05,1246.0,2,1,623.0,623.0,5.1210879125232e-05,0.0002986253203819,2858.285374560636,True,0.0002986253203819,False,False,False
21401,לוין/אחימאיר,Center,Tel Aviv,31.939436,34.873967,,3,9.848335631278314e-05,1246.0,1,2,623.0,623.0,2.353863235748336e-05,0.0,2701.1116665661484,True,0.0,False,False,False
43744,מסוף עין התכלת/איסוף,Center,Periphery,32.35102,34.855668,,2,6.565557087518876e-05,1245.0,0,2,0.0,1245.0,5.108494361638839e-06,0.0,2431.8433591000635,True,0.0,False,False,False
44877,אביי/רב המנונא,Jerusalem,Periphery,31.710044,34.967686,,4,0.0001313111417503,1244.0,2,2,622.0,622.0,3.059682740156682e-05,0.0001263269036389,2153.0100512828803,True,0.0001263269036389,False,False,False
24162,הפלד/פרופ' שור,Center,Tel Aviv,32.024366,34.795468,,3,9.848335631278314e-05,1244.0,1,2,622.0,622.0,2.434658097330899e-05,4.069826789040726e-06,2773.859714138421,True,4.069826789040726e-06,False,False,False
27560,דרך יוסף ג'ו אלון/תבורי,South,Beer Sheva,31.24411,34.780935,,5,0.0001641389271879,1244.0,3,2,622.0,622.0,2.7036981236838916e-05,0.0042906435361672,2797.051058602518,True,0.0042906435361672,False,True,True
44881,רב המנונא/ריש לקיש,Jerusalem,Periphery,31.71206,34.964384,,3,9.848335631278314e-05,1244.0,2,1,622.0,622.0,3.748164751100993e-05,0.0,1875.3012552955731,True,0.0,False,False,False
1922,התמר/אגמון,North,Haifa,32.81226,34.971022,,2,6.565557087518876e-05,1244.0,1,1,622.0,622.0,3.053180138157698e-05,8.894637803723861e-05,1769.8868245346762,True,8.894637803723861e-05,False,False,False
5469,אהבת ציון /ירושלים,North,Periphery,32.785794,35.509514,,3,9.848335631278314e-05,1244.0,2,1,622.0,622.0,3.862030175215032e-05,8.004516321991641e-07,2053.2788646978224,True,8.004516321991641e-07,False,False,False
5467,אהבת ציון /השלום,North,Periphery,32.784574,35.505065,,4,0.0001313111417503,1244.0,1,3,622.0,622.0,3.980520966718964e-05,5.151029661284756e-05,2378.9164955559886,True,5.151029661284756e-05,False,False,False
3204,דרך הים/הרקפות,North,Haifa,32.80837,34.976787,,2,6.565557087518876e-05,1244.0,1,1,622.0,622.0,2.6150309507674432e-05,5.757264549153308e-06,1535.948289430774,True,5.757264549153308e-06,False,False,False
44879,רב חנן,Jerusalem,Periphery,31.710646,34.96502,,2,6.565557087518876e-05,1244.0,1,1,622.0,622.0,3.614910629496392e-05,5.974478621044588e-06,1943.256722648708,True,5.974478621044588e-06,False,False,False
3202,דרך הים/אשכולות,North,Haifa,32.806403,34.980707,,3,9.848335631278314e-05,1244.0,2,1,622.0,622.0,2.3860992498937906e-05,4.496022868615959e-05,1633.1306708419722,True,4.496022868615959e-05,False,False,False
3203,דרך הים/הנרקיסים,North,Haifa,32.807784,34.978343,,2,6.565557087518876e-05,1244.0,1,1,622.0,622.0,2.533660001615345e-05,1.4467335044723264e-05,1551.2681875253384,True,1.4467335044723264e-05,False,False,False
1920,דרך הים/התמר,North,Haifa,32.810427,34.972209,,2,6.565557087518876e-05,1244.0,1,1,622.0,622.0,2.7930398598994735e-05,5.674752912970951e-05,1673.507808332659,True,5.674752912970951e-05,False,False,False
5468,אהבת ציון/539,North,Periphery,32.785346,35.506549,,2,6.565557087518876e-05,1244.0,1,1,622.0,622.0,4.095772727152393e-05,1.8875955655379112e-05,2196.5123455336025,True,1.8875955655379112e-05,False,False,False
1917,מלון הר כרמל/דרך הים,North,Haifa,32.810301,34.974772,,2,6.565557087518876e-05,1244.0,1,1,622.0,622.0,2.6935062414984892e-05,2.58731110153263e-05,1590.718003310059,True,2.58731110153263e-05,False,False,False
38680,בצלאל בזק/גרשון שקד,Jerusalem,Jerusalem,31.765814,35.197646,,6,0.0001969667126255,1244.0,3,3,622.0,622.0,2.034615046803496e-05,0.0028290931565355,3711.131400774884,True,0.0028290931565355,False,True,True
41933,דרך כרמית,Jerusalem,Jerusalem,31.762506,35.168968,,4,0.0001313111417503,1242.0,2,2,621.0,621.0,2.4986112540527425e-05,5.1248504565677855e-05,2720.3327329281,True,5.1248504565677855e-05,False,False,False
27531,השופטים/שמגר בן ענת,Center,Periphery,31.612918,34.762282,,8,0.0002626222835007,1242.0,5,3,621.0,621.0,5.697123633979495e-05,0.0003646063723015,3626.856923829445,True,0.0003646063723015,False,False,False
23002,חיים משה שפירא/ד''ר מרדכי וחווה פרימן,Center,Tel Aviv,31.954936,34.90527,,4,0.0001313111417503,1242.0,1,3,621.0,621.0,2.973108753597643e-05,3.186422018105779e-05,3547.2651826098804,True,3.186422018105779e-05,False,False,False
41992,אדמורי ויזניץ/כנסת יחזקאל,Center,Jerusalem,31.694821,35.100154,,2,6.565557087518876e-05,1242.0,1,1,621.0,621.0,2.2284166394878293e-05,1.014987508960992e-06,2034.3516722789032,True,1.014987508960992e-06,False,False,False
4542,שד' צבי אלדרוטי/רמת יזרעאל,North,Periphery,32.673445,35.239656,,8,0.0002626222835007,1242.0,5,3,621.0,621.0,4.495499958025798e-05,0.0102203963717482,4159.809525557269,True,0.0102203963717482,False,True,True
5451,שקד/דובדבן,North,Periphery,32.788731,35.518599,,5,0.0001641389271879,1242.0,2,3,621.0,621.0,4.8678429030054e-05,0.0001500478036645,2416.220511458045,True,0.0001500478036645,False,False,False
41836,ד''ר ראובן הכט/שדרות אורי צבי גרינברג,South,Beer Sheva,31.274932,34.8154,,4,0.0001313111417503,1240.0,2,2,620.0,620.0,6.076251338700361e-05,0.000227762839852,2079.6183383221696,True,0.000227762839852,False,False,False
26106,אברהם אבינו/האיסיים,South,Beer Sheva,31.267512,34.792743,,2,6.565557087518876e-05,1240.0,1,1,620.0,620.0,3.203732117934384e-05,0.0001209587816685,2790.3608545327083,True,0.0001209587816685,False,False,False
25692,אברהם אבינו/שפרינצק,South,Beer Sheva,31.269343,34.793964,,3,9.848335631278314e-05,1240.0,2,1,620.0,620.0,3.074669396419804e-05,8.863396061158696e-05,2544.571068081507,True,8.863396061158696e-05,False,False,False
25685,מרכז גילת/אברהם אבינו,South,Beer Sheva,31.264566,34.793601,,2,6.565557087518876e-05,1240.0,1,1,620.0,620.0,3.252306390203783e-05,0.0001538871256977,3100.5822694780395,True,0.0001538871256977,False,False,False
28927,כיכר האבות/יעקב אבינו,South,Beer Sheva,31.261794,34.795233,,3,9.848335631278314e-05,1240.0,1,2,620.0,620.0,3.3839501811403593e-05,0.0001887713470788,3499.969810004377,True,0.0001887713470788,False,False,False
4878,צומת תבור,North,Periphery,32.66268,35.393026,,7,0.0002297944980631,1240.0,3,4,620.0,620.0,6.29648058687381e-05,0.0010177214430053,3316.0758083168994,True,0.0010177214430053,False,True,True
43381,קניון אריאל/דרך רון נחמן,Center,Periphery,32.100513,35.171424,,3,9.848335631278314e-05,1240.0,1,2,620.0,620.0,3.441318719353122e-05,0.000177097143302,3413.2380771426324,True,0.000177097143302,False,False,False
40697,האנדרטה/פרופ' אברהם אמיר,South,Beer Sheva,31.278465,34.821523,,3,9.848335631278314e-05,1240.0,2,1,620.0,620.0,6.122933207101536e-05,5.1230037072724125e-05,1809.742622273813,True,5.1230037072724125e-05,False,False,False
35465,קניון העמקים/יהושע חנקין,North,Periphery,32.604334,35.29359,,6,0.0001969667126255,1240.0,3,3,620.0,620.0,6.91580639532496e-05,5.192442959309401e-05,2584.4315970231546,True,5.192442959309401e-05,False,False,False
188,החוף הירוק,Center,Tel Aviv,32.270646,34.837567,,2,6.565557087518876e-05,1239.0,1,1,611.0,628.0,9.45110136392609e-06,0.0033664086716058,2413.6448684239954,True,0.0033664086716058,True,True,True
36031,אזור תעשייה,Center,Periphery,32.4022,35.048821,,5,0.0001641389271879,1238.0,2,3,619.0,619.0,8.623529084159347e-05,0.0004259717926704,2209.3214048839377,True,0.0004259717926704,False,False,False
14182,מרכוס/משמר הירדן,Center,Tel Aviv,32.114305,34.83374,,5,0.0001641389271879,1238.0,3,2,619.0,619.0,3.6160050602449015e-05,0.0002238958144822,3053.5101652250114,True,0.0002238958144822,False,False,False
3106,התמר/החרוב,North,Haifa,32.813153,34.968488,,2,6.565557087518876e-05,1238.0,1,1,622.0,616.0,3.029674716391912e-05,0.000121277528327,1880.5770123213924,True,0.000121277528327,False,False,False
5725,מעלה קק''ל/שקד,North,Periphery,32.78469,35.525768,,3,9.848335631278314e-05,1238.0,1,2,619.0,619.0,4.405578466048493e-05,0.0001342415189523,2642.4835040097664,True,0.0001342415189523,False,False,False
13828,גולומב/ויצמן,Center,Tel Aviv,32.069191,34.809472,,3,9.848335631278314e-05,1238.0,2,1,619.0,619.0,3.333810534548217e-05,3.265709044233913e-05,2373.9273425493197,True,3.265709044233913e-05,False,False,False
5726,שקד/רותם,North,Periphery,32.785581,35.52356,,3,9.848335631278314e-05,1238.0,2,1,619.0,619.0,4.551727315304639e-05,9.04883123470629e-05,2422.379900346934,True,9.04883123470629e-05,False,False,False
13195,עולי הגרדום/ניסן כהן,Center,Tel Aviv,32.111576,34.835119,,7,0.0002297944980631,1238.0,3,4,619.0,619.0,3.620920262306326e-05,8.461725465419894e-05,2890.863726872717,True,8.461725465419894e-05,False,False,False
4202,צומת מגדל העמק 75/7555,North,Haifa,32.693579,35.225983,,6,0.0001969667126255,1238.0,4,2,619.0,619.0,3.447472151015763e-05,0.000223399132359,2410.560227924566,True,0.000223399132359,False,False,False
28943,המרד/אליהו חכים,South,Beer Sheva,31.273506,34.815999,,2,6.565557087518876e-05,1236.0,1,1,618.0,618.0,6.347144311071112e-05,0.000260838185417,2241.096077143158,True,0.000260838185417,False,False,False
5699,שז''ר/שכ' כוכב,North,Periphery,32.781718,35.516283,,4,0.0001313111417503,1236.0,1,3,618.0,618.0,3.780384839149613e-05,6.626926151793247e-05,2622.982514067772,True,6.626926151793247e-05,False,False,False
26306,חטיבה שמונה/שדרות ז'בוטינסקי,South,Beer Sheva,31.240617,34.778113,,3,9.848335631278314e-05,1236.0,1,2,618.0,618.0,4.004897978031172e-05,0.0001097998378329,2296.8866953776264,True,0.0001097998378329,False,False,False
42096,המרד/שלמה בן יוסף,South,Beer Sheva,31.271179,34.814813,,2,6.565557087518876e-05,1236.0,1,1,618.0,618.0,6.858398417595909e-05,0.000293913530982,2431.2982363796345,True,0.000293913530982,False,False,False
29301,משה ברזאני/מאיר פיינשטיין,South,Beer Sheva,31.26899,34.814906,,4,0.0001313111417503,1236.0,3,1,618.0,618.0,7.284095982463347e-05,0.0003304005840626,2659.19961990368,True,0.0003304005840626,False,False,False
27479,שדרות העצמאות/משעול הדובדבן,Center,Periphery,31.607804,34.765144,,7,0.0002297944980631,1236.0,4,3,618.0,618.0,5.964297426396805e-05,0.0001152262135854,3216.555437192015,True,0.0001152262135854,False,False,False
51486,רוטשילד/חיים יחיל,South,Beer Sheva,31.244033,34.803806,,4,0.0001313111417503,1236.0,2,2,618.0,618.0,3.2364378829707455e-05,2.1362793539149047e-05,2735.8434634574423,True,2.1362793539149047e-05,False,False,False
50258,קניון מבנה/שירות בין-עירוני,North,Periphery,32.698666,35.313245,,5,0.0001641389271879,1236.0,2,3,618.0,618.0,2.203386743208998e-05,2.984903005405347e-05,2349.412710411086,True,2.984903005405347e-05,False,False,False
25606,חטיבה שמונה/גולי קניה,South,Beer Sheva,31.238714,34.778327,,2,6.565557087518876e-05,1236.0,1,1,618.0,618.0,3.3959009266520586e-05,1.653767278250083e-05,2126.979706443607,True,1.653767278250083e-05,False,False,False
4712,אזור תעשיה/71,North,Periphery,32.512778,35.495387,,6,0.0001969667126255,1236.0,3,3,618.0,618.0,6.374041390685962e-05,0.0030394093052066,1684.7634795800086,True,0.0030394093052066,False,True,True
25598,אביגדור המאירי/שלום אש,South,Beer Sheva,31.239051,34.775953,,2,6.565557087518876e-05,1236.0,1,1,618.0,618.0,3.34310009432735e-05,5.512557594166944e-08,1983.422957041476,True,5.512557594166944e-08,False,False,False
28577,רוטשילד/שדרות שז''ר,South,Beer Sheva,31.24468,34.804307,,4,0.0001313111417503,1236.0,2,2,618.0,618.0,2.952281243233612e-05,1.54772302533023e-05,2732.649654460882,True,1.54772302533023e-05,False,False,False
5037,העצמאות/הראשונים,North,Periphery,32.680849,35.235203,,4,0.0001313111417503,1236.0,1,3,618.0,618.0,4.475968980501766e-05,4.951713398249968e-05,2594.4279102356504,True,4.951713398249968e-05,False,False,False
1420,דרך פיק''א/שלומציון המלכה,Center,Periphery,32.465819,34.967842,,3,9.848335631278314e-05,1234.0,2,1,617.0,617.0,3.4532245786096866e-05,0.0004634795686645,2499.428463736474,True,0.0004634795686645,False,False,False
1412,גבעת נאה,Center,Periphery,32.458415,34.964968,,2,6.565557087518876e-05,1234.0,1,1,617.0,617.0,3.341396962761518e-05,0.0004963564621561,2743.7601137092342,True,0.0004963564621561,False,False,False
1404,בית אריזה/דרך פיק''א,Center,Periphery,32.452703,34.962711,,3,9.848335631278314e-05,1234.0,1,2,617.0,617.0,3.3976578182796136e-05,0.0005296964306128,3049.6312801284216,True,0.0005296964306128,False,False,False
3121,השיטה/הנוריות,North,Haifa,32.76986,35.035948,,4,0.0001313111417503,1234.0,2,2,617.0,617.0,3.173888663441601e-05,0.0005488811344478,2650.2490423814456,True,0.0005488811344478,False,False,False
6118,סלינג'ר/המכבים,North,Periphery,33.212252,35.568314,,7,0.0002297944980631,1234.0,4,3,617.0,617.0,0.0001084900420867,0.0052873939512741,2120.247287491277,True,0.0052873939512741,False,True,True
3681,ווגווד/הנשיא,North,Haifa,32.80252,34.987595,,3,9.848335631278314e-05,1234.0,1,2,617.0,617.0,2.0691699317671343e-05,7.677470463966389e-07,1707.0473987784608,True,7.677470463966389e-07,False,False,False
2426,בית חולים אלישע/ווגווד,North,Haifa,32.801774,34.990438,,2,6.565557087518876e-05,1234.0,1,1,617.0,617.0,1.9542321496412775e-05,2.722143923500043e-05,1791.8717967445068,True,2.722143923500043e-05,False,False,False
46373,תאטרון ירושלים/דובנוב,Jerusalem,Jerusalem,31.768147,35.216734,,3,9.848335631278314e-05,1234.0,2,1,617.0,617.0,2.1785550362594263e-05,6.32155952298096e-05,2338.6139206756843,True,6.32155952298096e-05,False,False,False
46476,דרך מנחם בגין/דרך הרב שלום איפרגן,South,Periphery,31.518376,34.590693,,5,0.0001641389271879,1234.0,3,2,617.0,617.0,4.193024022054204e-05,2.6101149496266182e-05,3101.8516902308893,True,2.6101149496266182e-05,False,False,False
49584,רבי חזקיה/רב חנינא,Jerusalem,Periphery,31.704577,34.963616,,4,0.0001313111417503,1234.0,2,2,617.0,617.0,3.2299864182199864e-05,0.0001941105886511,2133.011455675659,True,0.0001941105886511,False,False,False
46838,יצחק אלחנן/דובנוב,Jerusalem,Jerusalem,31.768701,35.22134,,2,6.565557087518876e-05,1234.0,1,1,617.0,617.0,2.3627639249203785e-05,9.567690312946098e-05,2580.541256394396,True,9.567690312946098e-05,False,False,False
43346,צומת ברקאי למערב,Center,Periphery,32.471277,35.022195,,5,0.0001641389271879,1234.0,2,3,617.0,617.0,5.316752131990328e-05,0.0001216597498288,3800.7784175157954,True,0.0001216597498288,False,False,False
50872,שז''ר א',North,Periphery,32.784854,35.515747,,2,6.565557087518876e-05,1234.0,1,1,616.0,618.0,3.608142879526874e-05,3.296055101477773e-05,2388.441704347197,True,3.296055101477773e-05,False,False,False
1785,קניון לב העיר/הרצל,North,Haifa,32.764424,34.971217,,5,0.0001641389271879,1234.0,3,2,617.0,617.0,2.5132700635157035e-05,0.0002260799394858,2027.0863295090303,True,0.0002260799394858,False,False,False
50238,שדרות מנחם בגין/שדרות התעשייה,Center,Periphery,31.678852,34.596513,,3,9.848335631278314e-05,1234.0,1,2,617.0,617.0,4.557486645327378e-05,0.0018577200483169,2729.5540586735,True,0.0018577200483169,False,True,True
24438,בן יהודה/חטיבת הנח''ל,Center,Tel Aviv,32.183498,34.934147,,5,0.0001641389271879,1234.0,2,3,617.0,617.0,4.120477129227212e-05,6.071941840644071e-05,2406.19186313838,True,6.071941840644071e-05,False,False,False
49171,ת. מרכזית לוד/רציפים,Center,Tel Aviv,31.956223,34.89801,,5,0.0001641389271879,1233.0,3,2,557.0,676.0,2.575175530427751e-05,4.535693872682839e-07,3093.277194892849,True,4.535693872682839e-07,False,False,False
43944,שז''ר/שפע חיים,North,Periphery,32.78564,35.514575,,2,6.565557087518876e-05,1232.0,1,1,616.0,616.0,3.605255070480989e-05,2.8481547569862534e-07,2201.5518455336023,True,2.8481547569862534e-07,False,False,False
