stop_id,stop_name,region,metro,lat,lon,stop_use_count,degree,degree_centrality,weighted_degree,in_degree,out_degree,in_weight,out_weight,pagerank,approx_betweenness,approx_harmonic,in_largest_component
9959,מסוף הר נוף/כנפי נשרים,Jerusalem,Jerusalem,31.78719,35.180668,8850,9,0.00029545006893834944,12770.0,5,4,6053.0,6717.0,9.854972559162192e-05,0.00031568634328682244,3365.4211827168488,True
13207,ת.רק''ל בן גוריון/דרך ז'בוטינסקי,Center,Tel Aviv,32.090946,34.82339,6366,8,0.00026262228350075505,12732.0,4,4,6366.0,6366.0,9.177257641911056e-05,3.485924295657955e-05,3095.8089570903094,True
10237,יחזקאל/כיכר השבת ,Jerusalem,Jerusalem,31.788783,35.218466,6103,5,0.0001641389271879719,12206.0,2,3,6103.0,6103.0,0.00010081788188298094,5.1728742302028455e-05,3066.43103269526,True
14347,ת.רק''ל אהרונוביץ'/דרך ז'בוטינסקי,Center,Tel Aviv,32.092819,34.83772,6055,7,0.00022979449806316066,12110.0,4,3,6055.0,6055.0,0.00015139629532267716,0.0005177482707387929,3669.2923351044424,True
9445,ירמיהו/שמגר,Jerusalem,Jerusalem,31.792377,35.207749,6002,12,0.00039393342525113255,12004.0,7,5,6002.0,6002.0,8.465299833573648e-05,0.00021327244704795028,3833.3314218989676,True
22099,ת. רק''ל בלינסון/קניון אבנת,Center,Tel Aviv,32.091717,34.865871,6538,11,0.00036110563981353816,11915.0,6,5,6538.0,5377.0,0.00015727398255534095,0.00040041320382788525,3090.8750986040254,True
50332,ת.רק''ל אבא הלל/דרך ז'בוטינסקי,Center,Tel Aviv,32.083005,34.802272,5916,13,0.00042676121068872694,11832.0,7,6,5916.0,5916.0,0.00010468203727150092,0.0013545527730097966,3858.9569397933556,True
44960,ירמיהו/הצבי,Jerusalem,Jerusalem,31.790922,35.201995,5899,10,0.0003282778543759438,11798.0,2,8,5899.0,5899.0,7.388962062746042e-05,0.00024787226899747745,4121.08424778267,True
13274,מחלף גבעת שמואל/כביש 4,Center,Tel Aviv,32.074823,34.843553,5873,24,0.0007878668505022651,11746.0,6,18,5873.0,5873.0,9.291684931026353e-05,0.03531013063716591,4575.802145704793,True
49466,מסוף הר נוף/כנפי נשרים,Jerusalem,Jerusalem,31.787451,35.180456,6668,10,0.0003282778543759438,11722.0,4,6,6668.0,5054.0,8.679234207644461e-05,0.00016009396197493565,3275.441247467155,True
50385,ת.רק''ל ארלוזורוב/דרך מנחם בגין,Center,Tel Aviv,32.080749,34.796416,5787,9,0.00029545006893834944,11574.0,5,4,5787.0,5787.0,0.00010381816099500265,0.0001696836883229443,3549.31945091954,True
3521,מת''מ,North,Haifa,32.790385,34.96134,5770,13,0.00042676121068872694,11540.0,10,3,5770.0,5770.0,0.00018810586632851068,0.011423426957748709,3974.2953047270603,True
12898,ת.רק''ל אהרונוביץ'/דרך ז'בוטינסקי,Center,Tel Aviv,32.092564,34.840305,5770,11,0.00036110563981353816,11537.0,6,5,5767.0,5770.0,6.769507691454103e-05,0.004530140680447876,3776.760670997091,True
48438,דרך מנחם בגין/החשמונאים,Center,Tel Aviv,32.068718,34.786781,5692,10,0.0003282778543759438,11384.0,4,6,5692.0,5692.0,8.03454408440253e-05,4.1845639547309185e-05,3579.3703155410285,True
13354,ת. רכבת תל אביב - סבידור/דרך נמיר,Center,Tel Aviv,32.083482,34.795008,5696,31,0.0010176613485654259,11348.0,22,9,5652.0,5696.0,9.893166465416331e-05,0.014206340737616117,4221.355021577076,True
3368,סחרוב,North,Haifa,32.790059,34.959315,5670,16,0.0005252445670015101,11340.0,12,4,5670.0,5670.0,6.587338549921126e-05,0.0010712517489954918,3426.706446665261,True
14077,מחלף גהה/דרך ז'בוטינסקי,Center,Tel Aviv,32.092621,34.843838,5654,16,0.0005252445670015101,11308.0,13,3,5654.0,5654.0,0.00016482673283674815,0.019165750090328584,4245.892780153679,True
47982,גולדה מאיר/שלמה הלוי,Jerusalem,Jerusalem,31.799622,35.209612,5651,7,0.00022979449806316066,11302.0,5,2,5651.0,5651.0,8.417740699687468e-05,0.00013011165442052163,3940.253820458742,True
37528,הבורסה/דרך ז'בוטינסקי,Center,Tel Aviv,32.082534,34.800724,5617,8,0.00026262228350075505,11234.0,4,4,5617.0,5617.0,9.504131819521765e-05,0.0004567567537007729,3439.3893003758503,True
13575,הבימה/שד' רוטשילד,Center,Tel Aviv,32.071428,34.778882,5588,8,0.00026262228350075505,11176.0,5,3,5588.0,5588.0,8.781969661095964e-05,0.0001190269971835478,3103.132857234144,True
13227,ז'בוטינסקי/ אבו חצירא,Center,Tel Aviv,32.092113,34.832382,5659,10,0.0003282778543759438,11171.0,7,3,5512.0,5659.0,0.00011562181645636623,0.0003651763745323933,3376.6363009897664,True
8756,מרכז שטנר/כנפי נשרים,Jerusalem,Jerusalem,31.787703,35.188761,5557,7,0.00022979449806316066,11114.0,5,2,5557.0,5557.0,7.988214894279234e-05,3.0410277831808245e-05,3385.94954714847,True
8757,בית ענבר/כנפי נשרים,Jerusalem,Jerusalem,31.787728,35.185498,5550,5,0.0001641389271879719,11100.0,1,4,5550.0,5550.0,7.18041995103044e-05,1.212238560555676e-05,3111.4294447172224,True
9046,ויצמן/גבעת שאול,Jerusalem,Jerusalem,31.790348,35.197526,5548,36,0.0011818002757533978,11096.0,25,11,5548.0,5548.0,0.00021821830468925067,0.028071206912902845,4533.526479995501,True
10742,שמגר/אוהל יהושע,Jerusalem,Jerusalem,31.795289,35.207757,5515,8,0.00026262228350075505,11030.0,5,3,5515.0,5515.0,9.058972157553052e-05,6.6663272682125395e-06,3431.794877091919,True
13247,מגדל קונקורד/דרך בן גוריון,Center,Tel Aviv,32.093343,34.822094,5538,10,0.0003282778543759438,10970.0,4,6,5432.0,5538.0,7.919458688146602e-05,0.00016543762534080284,3031.8601880060987,True
37251,קרית מדע/גולדה מאיר,Jerusalem,Jerusalem,31.799436,35.211783,5479,8,0.00026262228350075505,10958.0,3,5,5479.0,5479.0,7.841575622368133e-05,0.00013434303469125045,3839.2956429858878,True
29483,המסגר/המלאכה,Center,Tel Aviv,32.066289,34.786744,5420,5,0.0001641389271879719,10840.0,3,2,5420.0,5420.0,0.0001122581635155123,1.694614879976946e-06,3477.3098325740443,True
12900,מגדל ויטה/דרך בן גוריון,Center,Tel Aviv,32.094143,34.822193,5709,9,0.00029545006893834944,10820.0,5,4,5709.0,5111.0,8.812749331004889e-05,8.67435581959333e-05,2877.9251093178864,True
16205,בי''ח בלינסון/גשר מבצע ארנון,Center,Tel Aviv,32.091161,34.86787,5359,17,0.0005580723524391044,10712.0,11,6,5353.0,5359.0,0.00010859083261147765,0.001361566271157728,3168.0677725381806,True
13320,קניון עזריאלי/דרך מנחם בגין,Center,Tel Aviv,32.074453,34.791116,5347,24,0.0007878668505022651,10694.0,17,7,5347.0,5347.0,8.963559040731602e-05,0.009796802190114796,4370.990362140533,True
48640,דרך מנחם בגין/המלאכה,Center,Tel Aviv,32.067185,34.784932,5328,13,0.00042676121068872694,10656.0,5,8,5328.0,5328.0,7.04313082292294e-05,3.939179449394322e-05,3572.895614456166,True
13204,קניון עזריאלי/דרך מנחם בגין,Center,Tel Aviv,32.075726,34.791623,5321,12,0.00039393342525113255,10642.0,8,4,5321.0,5321.0,9.670312054596305e-05,0.0006896700881358469,3978.2069264455927,True
13679,עיריית תל אביב - יפו/אבן גבירול,Center,Tel Aviv,32.082914,34.781176,5461,7,0.00022979449806316066,10558.0,3,4,5097.0,5461.0,8.588135163922844e-05,6.133388381314422e-05,2973.04878445615,True
41132,מחלף חמד,Jerusalem,Jerusalem,31.80033,35.126238,5339,44,0.0014444225592541526,10540.0,32,12,5201.0,5339.0,0.00039912149956276193,0.0667127713406123,4666.821197989026,True
41133,מחלף חמד,Jerusalem,Jerusalem,31.801002,35.12454,5289,62,0.0020353226971308517,10454.0,25,37,5289.0,5165.0,0.00012535561099318758,0.08753620085934812,4877.282017295402,True
13032,דרך ז'בוטינסקי/דב גרונר,Center,Tel Aviv,32.091763,34.828052,5192,5,0.0001641389271879719,10384.0,2,3,5192.0,5192.0,9.272427643188562e-05,1.0491292545723653e-05,3083.284404985484,True
13290,מכון מור/דרך זאב ז'בוטינסקי,Center,Tel Aviv,32.091435,34.825758,5190,13,0.00042676121068872694,10380.0,9,4,5190.0,5190.0,7.15456709906934e-05,0.004619348395567,3378.7860456254825,True
8793,בית ענבר/כנפי נשרים,Jerusalem,Jerusalem,31.787534,35.186109,5187,4,0.00013131114175037753,10374.0,2,2,5187.0,5187.0,6.988265666268161e-05,0.0029363263855312653,3712.90952354732,True
44961,ירמיהו/הצבי,Jerusalem,Jerusalem,31.790799,35.202515,5183,10,0.0003282778543759438,10366.0,5,5,5183.0,5183.0,0.00010911086066786223,0.0002918293606808225,4083.763037388874,True
8794,מרכז שטנר/כנפי נשרים,Jerusalem,Jerusalem,31.787494,35.188892,5181,5,0.0001641389271879719,10362.0,1,4,5181.0,5181.0,6.433712474587836e-05,0.00027542442339354155,3778.7141573136337,True
9553,גשר המיתרים/שד' הרצל,Jerusalem,Jerusalem,31.787322,35.199369,5159,22,0.0007222112796270763,10314.0,7,15,5159.0,5155.0,0.00010314433172734328,0.008426813608031195,4297.977024318006,True
49737,שדרות גולדה מאיר/הרטום,Jerusalem,Jerusalem,31.79987,35.212534,5149,7,0.00022979449806316066,10298.0,6,1,5149.0,5149.0,6.716050503449468e-05,9.14066420191741e-06,3839.6426838314824,True
13136,תיכון חדש רבין/דרך נמיר,Center,Tel Aviv,32.090293,34.795303,5132,9,0.00029545006893834944,10264.0,3,6,5132.0,5132.0,9.74462540114478e-05,0.0009504624455753249,3909.5494027193186,True
51284,דרך נמיר/שדרות שאול המלך,Center,Tel Aviv,32.078509,34.793016,5120,4,0.00013131114175037753,10240.0,3,1,5120.0,5120.0,8.509836662516929e-05,3.3451517607513757e-07,3518.5625025068402,True
13036,דרך ז'בוטינסקי/אבן עזרא,Center,Tel Aviv,32.091484,34.831208,5111,8,0.00026262228350075505,10218.0,2,6,5107.0,5111.0,5.797624311609301e-05,0.00024991533052590745,3488.9684491072676,True
10644,שמואל הנביא/גבעת משה,Jerusalem,Jerusalem,31.797063,35.218335,5095,6,0.00019696671262556627,10190.0,4,2,5095.0,5095.0,7.002306855307561e-05,4.1124407788214066e-05,3673.039334793479,True
3367,סחרוב,North,Haifa,32.790898,34.958675,5038,6,0.00019696671262556627,10076.0,1,5,5038.0,5038.0,0.00014127313997074802,6.067853636045304e-05,3499.5417420371596,True
3731,העירייה,North,Haifa,32.812464,34.997602,5033,13,0.00042676121068872694,10066.0,9,4,5033.0,5033.0,0.00015452894896874765,0.0066842492452718096,3238.960940134686,True
13181,דרך נמיר/פנקס,Center,Tel Aviv,32.092013,34.795206,5005,7,0.00022979449806316066,10010.0,3,4,5005.0,5005.0,9.137337697698211e-05,0.0002768663994991519,3636.9218054181415,True
16212,ת.רק''ל שחם/דרך ז'בוטינסקי,Center,Tel Aviv,32.092183,34.860629,4969,7,0.00022979449806316066,9938.0,3,4,4969.0,4969.0,0.00013014222665278535,0.0001893406442152078,3182.8528790427868,True
29480,ת. רכבת תל אביב - סבידור/דרך נמיר,Center,Tel Aviv,32.081367,34.794199,4953,12,0.00039393342525113255,9906.0,5,7,4953.0,4953.0,8.142866868937528e-05,0.00011125710545004453,3618.1125343186286,True
45039,אבן גבירול/ארלוזורוב,Center,Tel Aviv,32.084806,34.781547,4921,4,0.00013131114175037753,9842.0,3,1,4921.0,4921.0,9.006173733300295e-05,4.4599557707061926e-05,2927.5172591399632,True
13565,כיכר דיזנגוף/ריינס,Center,Tel Aviv,32.07895,34.77495,4918,5,0.0001641389271879719,9836.0,2,3,4918.0,4918.0,7.423920654383723e-05,0.00015846670068487428,2754.6376079235033,True
9352,רבי ישראל נג'ארה/יונתן בן עוזיאל,Jerusalem,Jerusalem,31.790195,35.191514,4918,8,0.00026262228350075505,9831.0,5,3,4913.0,4918.0,7.123493297425084e-05,0.00033140333761798817,3689.9354393121093,True
8733,אצטדיון טדי/א''ס ביתר,Jerusalem,Jerusalem,31.751193,35.18933,4912,20,0.0006565557087518875,9743.0,9,11,4912.0,4831.0,0.00013466396616976857,0.008328414276971638,4068.319914779891,True
8703,גבעת שאול/כתב סופר,Jerusalem,Jerusalem,31.791222,35.195972,4814,14,0.0004595889961263213,9628.0,12,2,4814.0,4814.0,7.059537021419553e-05,0.0016932614794592448,4178.121367822327,True
9434,יחזקאל/רבנו גרשום,Jerusalem,Jerusalem,31.792065,35.220651,4797,8,0.00026262228350075505,9594.0,5,3,4797.0,4797.0,6.68413946354662e-05,0.0002701376464050302,3305.9300179365823,True
13089,מגדל שלום/אחד העם,Center,Tel Aviv,32.063639,34.770359,4797,5,0.0001641389271879719,9594.0,2,3,4797.0,4797.0,4.364456352246778e-05,0.0002957797679813817,3004.5152143840323,True
8706,גבעת שאול/הרב אהרון קוטלר,Jerusalem,Jerusalem,31.791889,35.194251,4790,4,0.00013131114175037753,9580.0,1,3,4790.0,4790.0,6.514758262550548e-05,0.00025476554864722434,3627.5056706520663,True
14054,דרך ז'בוטינסקי/סוקולוב,Center,Tel Aviv,32.092321,34.834218,4779,9,0.00029545006893834944,9558.0,5,4,4779.0,4779.0,5.335384484135152e-05,0.0003125843778684483,3499.7612244430434,True
10733,יחזקאל/הושע,Jerusalem,Jerusalem,31.789988,35.219015,4769,5,0.0001641389271879719,9538.0,3,2,4769.0,4769.0,6.738629268469454e-05,1.0479386349464273e-05,2959.1290688587433,True
44465,חוף ירושלים,Center,Tel Aviv,32.073296,34.764793,4767,3,9.848335631278314e-05,9534.0,2,1,4767.0,4767.0,7.851806164168314e-05,4.112237788400441e-05,2549.0008183736777,True
44466,חוף בננה ביץ',Center,Tel Aviv,32.070602,34.763816,4767,7,0.00022979449806316066,9534.0,1,6,4767.0,4767.0,7.387856581662156e-05,9.99954459888842e-05,2777.2347285006354,True
10792,שדרות גולדה מאיר/יצחק מירסקי,Jerusalem,Jerusalem,31.822289,35.189471,4780,15,0.0004924167815639157,9502.0,7,8,4756.0,4746.0,8.260824786944486e-05,0.0012146079192116147,4039.4666342838086,True
9048,בן גוריון/שערי ירושלים,Jerusalem,Jerusalem,31.791535,35.196465,4736,41,0.0013459392029413696,9472.0,18,23,4736.0,4736.0,8.512745915617155e-05,0.04075583520331773,4732.453272923544,True
9181,בנייני האומה/הנשיא השישי,Jerusalem,Jerusalem,31.78634,35.203701,6950,12,0.00039393342525113255,9468.0,9,3,6875.0,2593.0,0.00018698175776129793,5.506553275458097e-05,3842.723118638504,True
13178,חיל השריון/קיבוץ גלויות,Center,Tel Aviv,32.04815,34.78452,4731,17,0.0005580723524391044,9462.0,14,3,4731.0,4731.0,0.00015398573541841864,0.015878630846673618,4034.7046775972176,True
8750,אצטדיון טדי/א''ס ביתר,Jerusalem,Jerusalem,31.751345,35.188474,4764,27,0.0008863502068150482,9455.0,14,13,4691.0,4764.0,0.00011090249751396217,0.020345484516743652,4160.657006016269,True
29432,רבי עקיבא/גן ורשה,Center,Tel Aviv,32.086061,34.832095,4719,10,0.0003282778543759438,9438.0,7,3,4719.0,4719.0,9.117171461089522e-05,9.040696640162822e-05,3272.4874308199587,True
9433,יחזקאל/רבנו גרשום,Jerusalem,Jerusalem,31.791156,35.219798,4675,4,0.00013131114175037753,9350.0,3,1,4675.0,4675.0,8.208758725270224e-05,3.73826727719269e-05,3235.0184285906207,True
11574,ת. מרכזית ירושלים/יפו,Jerusalem,Jerusalem,31.788746,35.203674,4679,10,0.0003282778543759438,9331.0,5,5,4658.0,4673.0,7.878901444564861e-05,0.0002524157806540078,4196.787744585702,True
13037,כהנמן/הרב זוננפלד,Center,Tel Aviv,32.080511,34.841412,4654,9,0.00029545006893834944,9308.0,3,6,4654.0,4654.0,0.00011797773202260978,0.00011956595927282162,3688.660524531847,True
10789,ת. מרכזית ירושלים/יפו,Jerusalem,Jerusalem,31.788746,35.20243,4650,6,0.00019696671262556627,9300.0,3,3,4650.0,4650.0,7.558511919356407e-05,1.3661248508273343e-05,3897.331225928272,True
13341,הרב כהנמן/קוקה קולה,Center,Tel Aviv,32.078104,34.842242,4648,6,0.00019696671262556627,9291.0,4,2,4643.0,4648.0,0.0001335626761651813,0.0018594468953950262,3945.8704248625077,True
13129,כיכר רבין/מלכי ישראל,Center,Tel Aviv,32.0796,34.780657,4630,13,0.00042676121068872694,9260.0,7,6,4630.0,4630.0,7.27140669956501e-05,0.00024952837322338444,2980.404418294534,True
15639,ת.רק''ל שחם/דרך ז'בוטינסקי,Center,Tel Aviv,32.091821,34.860984,4630,9,0.00029545006893834944,9260.0,4,5,4630.0,4630.0,9.619655075551063e-05,5.0910193097607794e-05,3094.807108840005,True
8614,שדרות גולדה מאיר/המשורר אצ''ג,Jerusalem,Jerusalem,31.825302,35.188624,4609,11,0.00036110563981353816,9218.0,7,4,4609.0,4609.0,0.00013973148828966896,0.00030972567353681324,3704.458093315187,True
13033,כיכר דיזנגוף/דיזנגוף,Center,Tel Aviv,32.078936,34.773907,4589,5,0.0001641389271879719,9178.0,3,2,4589.0,4589.0,7.463125050940895e-05,4.163827457873049e-05,2798.6054456082857,True
13228,שד' רוטשילד/שיינקין,Center,Tel Aviv,32.068653,34.778387,4584,7,0.00022979449806316066,9168.0,3,4,4584.0,4584.0,7.522859620438777e-05,4.756409537016868e-05,2808.4839943884526,True
13246,בית ספר הולץ/חיל השריון,Center,Tel Aviv,32.046238,34.783261,4577,31,0.0010176613485654259,9154.0,15,16,4577.0,4577.0,9.146260139842257e-05,0.02236972049083838,3943.549344882549,True
13985,דרך ז'בוטינסקי/דב גרונר,Center,Tel Aviv,32.091396,34.829253,4571,5,0.0001641389271879719,9142.0,3,2,4571.0,4571.0,5.8825334319326787e-05,2.292044327263658e-06,3125.9309151366488,True
13250,רבי עקיבא/גן קדושי ורשה,Center,Tel Aviv,32.085985,34.831969,4567,9,0.00029545006893834944,9134.0,4,5,4567.0,4567.0,6.87548870451861e-05,0.0002566671444546411,3486.597797445929,True
16203,דרך זאב ז'בוטינסקי/הסיבים,Center,Tel Aviv,32.092078,34.85802,4564,9,0.00029545006893834944,9128.0,4,5,4564.0,4564.0,7.773244578460948e-05,0.0014173935785920932,3460.9302519294465,True
8710,רבי ישראל נג'ארה/יונתן בן עוזיאל,Jerusalem,Jerusalem,31.789376,35.191168,4552,6,0.00019696671262556627,9104.0,2,4,4552.0,4552.0,5.200734851882265e-05,0.00010266100170544729,3592.022127052827,True
13582,דיזנגוף סנטר/שדרות בן ציון,Center,Tel Aviv,32.073756,34.775586,4547,4,0.00013131114175037753,9094.0,2,2,4547.0,4547.0,7.152441007104657e-05,8.409874792523239e-05,2790.8595891686728,True
49226,ישראל טל/דרך מנחם בגין,Center,Tel Aviv,32.064034,34.782462,4513,8,0.00026262228350075505,9026.0,4,4,4513.0,4513.0,5.3732141109238985e-05,2.605337011168228e-06,3523.265614656127,True
40026,שדרות שז''ר/בנייני האומה,Jerusalem,Jerusalem,31.787547,35.202639,4514,9,0.00029545006893834944,9016.0,4,5,4502.0,4514.0,6.909206708375632e-05,0.00020373074966266463,4027.441953201002,True
13140,דרך ז'בוטינסקי/רש''י,Center,Tel Aviv,32.089296,34.818138,4498,8,0.00026262228350075505,8996.0,4,4,4498.0,4498.0,8.186667323471872e-05,7.335575992727103e-05,3075.8837921797026,True
8961,בר אילן/שמואל הנביא,Jerusalem,Jerusalem,31.794822,35.217969,4488,7,0.00022979449806316066,8976.0,4,3,4488.0,4488.0,6.89283137886479e-05,0.0002536217097170426,3765.504006954651,True
8962,בר אילן/חכם שמואל ברוכים,Jerusalem,Jerusalem,31.794075,35.216208,4475,4,0.00013131114175037753,8950.0,1,3,4475.0,4475.0,6.272162089063842e-05,3.7847339203475955e-05,3303.294032167602,True
13174,רבי עקיבא/הרב קוק,Center,Tel Aviv,32.087547,34.828114,4472,5,0.0001641389271879719,8944.0,2,3,4472.0,4472.0,8.529834426337263e-05,3.543438987907392e-05,3115.0905509395716,True
29482,ת. רכבת ההגנה/החרש,Center,Tel Aviv,32.055692,34.783286,4460,16,0.0005252445670015101,8919.0,10,6,4460.0,4459.0,6.345964934486594e-05,0.005476671726865637,4046.1868478259826,True
49236,ת.רק''ל קרליבך/דרך מנחם בגין B,Center,Tel Aviv,32.065523,34.783296,4445,9,0.00029545006893834944,8890.0,4,5,4445.0,4445.0,5.405239702869982e-05,6.338036932779698e-05,3766.1947001458016,True
8708,רבי ישראל נג'ארה/גבעת שאול,Jerusalem,Jerusalem,31.792076,35.191927,4440,3,9.848335631278314e-05,8880.0,2,1,4440.0,4440.0,5.581152093879531e-05,3.0706715663961193e-06,3610.7073373187322,True
13481,יצחק אלחנן/הכרמל,Center,Tel Aviv,32.065425,34.765682,4463,14,0.0004595889961263213,8871.0,9,5,4435.0,4436.0,3.890785454461089e-05,0.0026922007990080763,3087.5759277862826,True
13198,ת.רק''ל אבא הלל/דרך ז'בוטינסקי,Center,Tel Aviv,32.083114,34.80505,4416,5,0.0001641389271879719,8832.0,2,3,4416.0,4416.0,8.40613574120332e-05,4.19336782117017e-05,3168.5431109900856,True
9564,גולומב/סן מרטין,Jerusalem,Jerusalem,31.756636,35.195429,4409,11,0.00036110563981353816,8818.0,6,5,4409.0,4409.0,0.00011602158500149696,0.0004399691165620503,3576.1958239751852,True
47411,אוהל יהושע/זית רענן,Jerusalem,Jerusalem,31.795826,35.21093,4408,5,0.0001641389271879719,8816.0,3,2,4408.0,4408.0,6.859360905228061e-05,2.428933013539426e-05,3552.2517384592575,True
10226,יגאל ידין/דרוק,Jerusalem,Jerusalem,31.806598,35.216384,4406,20,0.0006565557087518875,8812.0,11,9,4406.0,4406.0,0.00010842837478019425,0.015340717612137336,4408.987622745427,True
16206,ת.רק''ל שנקר/דרך ז'בוטינסקי,Center,Tel Aviv,32.092397,34.854627,4283,8,0.00026262228350075505,8566.0,5,3,4283.0,4283.0,6.762958629725689e-05,0.0003585482232519207,3453.930946373891,True
16195,ז'בוטינסקי/הסיבים,Center,Tel Aviv,32.092536,34.856645,4277,11,0.00036110563981353816,8554.0,4,7,4277.0,4277.0,0.00010381111687550131,0.0007367866958509541,3431.273753774821,True
13572,שד' רוטשילד/שיינקין,Center,Tel Aviv,32.0685,34.777966,4219,3,9.848335631278314e-05,8438.0,1,2,4219.0,4219.0,6.009922061077249e-05,1.8020021750872533e-06,2826.1908205805366,True
11292,שפע חיים/דורש טוב,Jerusalem,Jerusalem,31.79731,35.212587,4207,12,0.00039393342525113255,8410.0,7,5,4203.0,4207.0,7.415220025347994e-05,0.0016605432555286902,3863.5303425836764,True
10791,מרכז מסחרי/גולדה,Jerusalem,Jerusalem,31.817331,35.195567,4198,6,0.00019696671262556627,8396.0,3,3,4198.0,4198.0,8.251562920826677e-05,7.474659032694295e-05,3730.572304227422,True
13040,רבי עקיבא/אליהו הנביא,Center,Tel Aviv,32.0856,34.837347,4154,11,0.00036110563981353816,8302.0,7,4,4154.0,4148.0,8.755517046236621e-05,0.00014250925883023223,3556.7331531475133,True
13088,ת. רכבת בני ברק/מבצע קדש,Center,Tel Aviv,32.103514,34.827868,4147,12,0.00039393342525113255,8294.0,4,8,4147.0,4147.0,9.091450556897631e-05,0.000652977810610529,3187.592940190337,True
13287,הרב כהנמן/רבי עקיבא,Center,Tel Aviv,32.08532,34.83971,4135,14,0.0004595889961263213,8270.0,8,7,4135.0,4135.0,7.368892997032803e-05,0.0007796553502273921,3814.053974051283,True
11785,קניון רמות/גולדה מאיר,Jerusalem,Jerusalem,31.81742,35.194919,4132,10,0.0003282778543759438,8256.0,4,6,4132.0,4124.0,8.965957631002202e-05,0.0007051475877810404,3792.587432551114,True
13203,קניון איילון/דרך אבא הלל,Center,Tel Aviv,32.098809,34.827472,4151,10,0.0003282778543759438,8256.0,5,5,4151.0,4105.0,7.944773120060874e-05,0.00030923756002822894,3091.2682725581317,True
12890,ת. רכבת תל אביב סבידור/על פרשת דרכים,Center,Tel Aviv,32.08224,34.795351,4082,12,0.00039393342525113255,8164.0,7,5,4082.0,4082.0,7.634801974579013e-05,0.0007347855961218432,3829.3710743935317,True
13053,ת. רכבת בני ברק/מבצע קדש,Center,Tel Aviv,32.103618,34.827642,4076,11,0.00036110563981353816,8152.0,7,4,4076.0,4076.0,9.61485008827585e-05,0.0002994083602556503,2898.301380511817,True
8704,גבעת שאול/כתב סופר,Jerusalem,Jerusalem,31.791204,35.195787,4076,8,0.00026262228350075505,8152.0,1,7,4076.0,4076.0,4.723976780295773e-05,0.001008892805065851,4176.135406685641,True
8705,גבעת שאול/הרב אהרון קוטלר,Jerusalem,Jerusalem,31.791653,35.194683,4076,2,6.565557087518876e-05,8152.0,1,1,4076.0,4076.0,5.0556379520634146e-05,1.5111325664202844e-05,3609.7125697056267,True
