stop_id,stop_name,region,metro,lat,lon,stop_use_count,degree,degree_centrality,weighted_degree,in_degree,out_degree,in_weight,out_weight,pagerank,betweenness,approx_harmonic,in_largest_component,nearest_alt_m,is_isolated,distance_band
1665,הגיבורים/שאר ישוב,Center,Periphery,32.442415,34.92472,,3,9.848335631278314e-05,384.0,2,1,192.0,192.0,2.6614978648589813e-05,0.0029716545264603,2679.7584462837326,True,119.56700184210143,False,100-300 m
16525,אזור תעשיה,Center,Tel Aviv,32.1057,34.939714,,5,0.0001641389271879,1802.0,2,3,1118.0,684.0,5.8795768344662486e-05,0.0029698340005442,3826.811667341051,True,26.21556527286667,False,< 100 m
27805,צומת אבן שמואל,Center,Periphery,31.573779,34.759109,,12,0.0003939334252511,1190.0,6,6,595.0,595.0,6.340822143489698e-05,0.0029680193607288,4053.295430898139,True,87.26429824014433,False,< 100 m
49473,שדרות שבעת הכוכבים/משה דיין,Center,Tel Aviv,32.160435,34.81372,,3,9.848335631278314e-05,1934.0,1,2,967.0,967.0,5.870525308558719e-05,0.0029678331852677,3461.95268442424,True,139.76540567988374,False,100-300 m
662,הרצוג/עובדיה מברטנורא,Center,Tel Aviv,32.342204,34.859563,,15,0.0004924167815639,809.0,10,6,292.0,517.0,1.5254545438360598e-05,0.0029645249166364,3780.216154840262,True,105.17453274484694,False,100-300 m
3532,דרך עכו/המייסדים,North,Haifa,32.845733,35.091101,,9,0.0002954500689383,5320.0,3,6,2660.0,2660.0,7.186855658489116e-05,0.0029639364774597,2850.567121209781,True,11.544168179609182,False,< 100 m
2966,חנקין/גוטל לוין,North,Haifa,32.78398,35.003739,,7,0.0002297944980631,3018.0,4,3,1509.0,1509.0,5.588122492533215e-05,0.0029604363177067,3270.7420463900603,True,20.389768379615685,False,< 100 m
4762,צומת מחנה גדעון,North,Periphery,32.513769,35.494326,,5,0.0001641389271879,212.0,4,1,106.0,106.0,5.397529387988968e-05,0.0029587639362687,1684.7634795800086,True,99.41890634995922,False,< 100 m
44459,דרך קיבוץ גלויות/לבון,Center,Tel Aviv,32.049002,34.774301,,5,0.0001641389271879,1750.0,3,2,875.0,875.0,2.532034333432165e-05,0.0029557644995329,3510.978571589416,True,103.36886366362937,False,100-300 m
10627,מכבי אש/פאגלין,Jerusalem,Jerusalem,31.826291,35.238182,,8,0.0002626222835007,3664.0,6,2,1832.0,1832.0,5.3113022401501055e-05,0.0029550814968346,3833.1567763992607,True,89.8844639158158,False,< 100 m
49563,מסוף קסטינה-מלאכי לצפון,Center,Periphery,31.731264,34.756176,,13,0.0004267612106887,1324.0,8,5,662.0,662.0,6.467454213529815e-05,0.0029549733591471,3744.1716663464326,True,0.0,False,< 100 m
21595,צומת בית דגן,Center,Tel Aviv,32.002455,34.820515,,15,0.0004924167815639,4330.0,9,6,2165.0,2165.0,0.0001017952502206,0.0029543212469079,4111.814789263333,True,60.55372953394577,False,< 100 m
44258,יגאל ידין/רבי שלמה זלמן דרוק,Jerusalem,Jerusalem,31.806057,35.216797,,12,0.0003939334252511,4696.0,5,7,2348.0,2348.0,4.41356096541274e-05,0.0029405809100159,4120.038226758843,True,71.70728956056657,False,< 100 m
8793,בית ענבר/כנפי נשרים,Jerusalem,Jerusalem,31.787534,35.186109,,4,0.0001313111417503,10374.0,2,2,5187.0,5187.0,6.988265666268161e-05,0.0029363263855312,3712.90952354732,True,61.64698326392526,False,< 100 m
14363,ת. רכבת הרצליה,Center,Tel Aviv,32.163045,34.818347,,5,0.0001641389271879,2276.0,3,2,1128.0,1148.0,8.155871166990628e-05,0.0029345053474215,3100.6075327161807,True,105.35522350186748,False,100-300 m
14822,צומת פרדסיה,Center,Tel Aviv,32.304107,34.900468,,5,0.0001641389271879,1526.0,2,3,763.0,763.0,5.9852510926886434e-05,0.0029310502121639,3373.059971327599,True,91.78907171174716,False,< 100 m
9362,בית וגן/שדרות הרצל,Jerusalem,Jerusalem,31.772776,35.183006,,11,0.0003611056398135,1999.0,2,9,1007.0,992.0,4.818196661623591e-05,0.002930611908796,3806.6830169011887,True,13.930745791478635,False,< 100 m
5700,מרכז מסחרי/וייצמן,North,Periphery,32.779802,35.516952,,6,0.0001969667126255,2363.0,5,1,1366.0,997.0,6.873532701860883e-05,0.0029297243897671,2945.1150645610637,True,65.16174667093466,False,< 100 m
1666,הגיבורים/הרב ש' צעירי,Center,Periphery,32.443621,34.925108,,3,9.848335631278314e-05,384.0,1,2,192.0,192.0,2.7411210916427104e-05,0.0029265300734205,2502.708993261713,True,138.95606714772563,False,100-300 m
15978,קיבוץ גלויות/מגדל המים,Center,Tel Aviv,32.209982,34.882639,,2,6.565557087518876e-05,26.0,1,1,13.0,13.0,5.942527981967694e-06,0.0029172187747963,3318.722173589019,True,12.099926273223291,False,< 100 m
3193,הורדים/הכלניות,North,Haifa,32.75452,35.096886,,6,0.0001969667126255,2402.0,2,4,1203.0,1199.0,5.8962947213242224e-05,0.0029087943871312,3723.845161988344,True,48.851463128765886,False,< 100 m
3201,מלל/קומוי,North,Haifa,32.779816,35.013969,,8,0.0002626222835007,2762.0,4,4,1379.0,1383.0,3.492327215550083e-05,0.0029055720783388,3644.7509609029626,True,25.79761507438984,False,< 100 m
13220,אקספו תל אביב/שד' רוקח,Center,Tel Aviv,32.103834,34.809664,,5,0.0001641389271879,4914.0,2,3,2457.0,2457.0,4.3203127073021626e-05,0.0028991762795312,3342.0391211726064,True,128.46875262394101,False,100-300 m
10497,שמואל מאיר/דרך חברון,Jerusalem,Jerusalem,31.738016,35.212439,,4,0.0001313111417503,2564.0,2,2,1282.0,1282.0,3.0867671512488486e-05,0.002898751420189,3231.0946395530104,True,186.26110478289783,False,100-300 m
15610,דרך יצחק רבין/תרמ''ג,Center,Tel Aviv,31.923955,34.795849,,5,0.0001641389271879,972.0,2,3,486.0,486.0,3.181208195788824e-05,0.0028983560139303,3025.339435928311,True,104.85159686884143,False,100-300 m
48182,ת. מרכזית ק''ש/רציפים,North,Periphery,33.209085,35.569276,,2,6.565557087518876e-05,126.0,0,2,0.0,126.0,5.108494361638839e-06,0.0028939858990973,2417.858375206485,True,0.0,False,< 100 m
47928,ת. מרכזית המפרץ/רציפים בינעירוני,North,Haifa,32.793242,35.034178,,2,6.565557087518876e-05,144.0,0,2,0.0,144.0,5.108494361638839e-06,0.0028932534537888,3997.50147447518,True,0.0,False,< 100 m
24033,אנילביץ'/כצנלסון,Center,Tel Aviv,32.021998,34.753697,,5,0.0001641389271879,4050.0,3,2,2025.0,2025.0,4.855073390226244e-05,0.0028875237827513,2798.7263878394456,True,101.9101333798143,False,100-300 m
49199,מסוף בית ליד,Center,Tel Aviv,32.322788,34.904559,,7,0.0002297944980631,300.0,3,4,150.0,150.0,1.2409469818824672e-05,0.0028846928987302,3366.689863408312,True,0.0,False,< 100 m
15979,קיבוץ גלויות/הפרדס,Center,Tel Aviv,32.211108,34.876188,,2,6.565557087518876e-05,26.0,1,1,13.0,13.0,1.0166968822395773e-05,0.002884363931535,2932.8142390927246,True,89.66195624185632,False,< 100 m
14800,צומת הדסים,Center,Tel Aviv,32.284931,34.897111,,8,0.0002626222835007,1672.0,5,3,836.0,836.0,5.915918392242006e-05,0.0028834236200595,3469.533534100614,True,119.17975557403518,False,100-300 m
35283,ת. רכבת משה דיין,Center,Tel Aviv,31.987896,34.758433,,7,0.0002297944980631,762.0,2,5,381.0,381.0,1.5944258033539578e-05,0.0028744258057035,3610.885592664234,True,98.69786651634234,False,< 100 m
7867,צומת בית הערבה,Center,Periphery,31.798769,35.49108,,3,9.848335631278314e-05,262.0,1,2,131.0,131.0,1.9998501696444287e-05,0.0028652807205862,2323.1385920410294,True,130.45513608305464,False,100-300 m
23971,אלי כהן/מצדה,Center,Tel Aviv,32.012692,34.758479,,4,0.0001313111417503,4064.0,2,2,2032.0,2032.0,4.6089780145646006e-05,0.00286392521524,3118.723064445728,True,50.933656805648745,False,< 100 m
25690,מסעף אמונים,Center,Periphery,31.75265,34.662094,,5,0.0001641389271879,1102.0,2,3,551.0,551.0,3.503892319226339e-05,0.0028628227880629,3537.359388515681,True,126.45378549143415,False,100-300 m
4791,דרך גולני/קפלן,North,Periphery,32.629604,35.326367,,10,0.0003282778543759,2524.0,7,3,1262.0,1262.0,0.0001321922123781,0.0028589409914268,3537.5979251122576,True,75.6714898522299,False,< 100 m
12730,הרצל/ז'בוטינסקי,South,Beer Sheva,31.317139,34.620697,,4,0.0001313111417503,916.0,1,3,458.0,458.0,3.745573838375812e-05,0.0028584393970759,3102.346186917002,True,20.370505395158343,False,< 100 m
4868,צומת אומן,North,Periphery,32.573317,35.249458,,3,9.848335631278314e-05,76.0,1,2,38.0,38.0,9.4539148141622e-06,0.0028572237544762,3076.775618654181,True,123.91067777004118,False,100-300 m
7378,רבי עקיבא/אור החיים,Center,Jerusalem,31.69798,35.123105,,5,0.0001641389271879,7316.0,3,3,3658.0,3658.0,6.894681620946295e-05,0.0028556860385389,3854.492878135977,True,10.343371048318096,False,< 100 m
15981,הפרדס/הראשונים,Center,Tel Aviv,32.213959,34.876357,,2,6.565557087518876e-05,26.0,1,1,13.0,13.0,1.3761983518156308e-05,0.0028515090882738,2650.1489604711423,True,26.03625524255887,False,< 100 m
25550,שד.בני ברית/הנחושת,Center,Periphery,31.810496,34.664834,,8,0.0002626222835007,2814.0,3,5,1407.0,1407.0,5.497948085476158e-05,0.0028502866086858,4009.048212547047,True,111.6573731548165,False,100-300 m
2446,מיכאל/בר כוכבא,North,Haifa,32.804443,35.002254,,2,6.565557087518876e-05,16.0,1,1,8.0,8.0,5.432309444963925e-06,0.0028445316287167,3507.0514489023126,True,86.70334042454968,False,< 100 m
27040,בסיס אורים,South,Beer Sheva,31.313656,34.542717,,6,0.0001969667126255,256.0,3,3,128.0,128.0,4.560709605362218e-05,0.0028385078332924,1817.2652209892813,True,455.77186567487803,True,300-500 m
26960,אורים מרכז,South,Periphery,31.304643,34.524134,,5,0.0001641389271879,212.0,2,3,106.0,106.0,4.2036451719505526e-05,0.0028359168751637,1817.2652209892813,True,658.7659543978947,True,500-1000 m
23492,רבי יהודה הנשיא/רבי שמעון בן שטח,Center,Tel Aviv,32.053121,34.964558,,3,9.848335631278314e-05,1540.0,1,2,770.0,770.0,4.205641293804101e-05,0.0028338679693207,3326.309154280714,True,51.50704606671027,False,< 100 m
21276,יפיע/אל-אלמאניה,North,Periphery,32.681407,35.271201,,6,0.0001969667126255,2132.0,4,2,1065.0,1067.0,4.6065660929415256e-05,0.0028301316187794,2463.7464278264465,True,149.19300976909096,False,100-300 m
38680,בצלאל בזק/גרשון שקד,Jerusalem,Jerusalem,31.765814,35.197646,,6,0.0001969667126255,1244.0,3,3,622.0,622.0,2.034615046803496e-05,0.0028290931565355,3711.131400774884,True,78.22566280765611,False,< 100 m
27371,שד. מנחם בגין/שד. יצחק רבין,Center,Periphery,31.675112,34.578362,,5,0.0001641389271879,1092.0,3,2,546.0,546.0,3.772424045551214e-05,0.0028267493809983,2564.791389503929,True,23.174701838952156,False,< 100 m
541,פרופסור אלברט איינשטיין/פרופסור שור,Center,Tel Aviv,32.340667,34.870172,,5,0.0001641389271879,2548.0,3,2,1274.0,1274.0,3.848123336081914e-05,0.0028251814460221,3837.327896933436,True,55.7771682419435,False,< 100 m
15976,הנחלים/הראשונים,Center,Tel Aviv,32.215627,34.874045,,2,6.565557087518876e-05,26.0,1,1,13.0,13.0,1.6782667142472257e-05,0.0028186542450126,2425.4561461499416,True,59.66471155747419,False,< 100 m
9997,סיירת דוכיפת/משה דיין,Jerusalem,Jerusalem,31.825373,35.240696,,4,0.0001313111417503,1956.0,3,1,978.0,978.0,2.857096015171816e-05,0.0028184714022386,3363.434222013543,True,83.05476699830139,False,< 100 m
35401,אלביר/עומר אלמוכתאר,South,Beer Sheva,31.392406,34.775895,,5,0.0001641389271879,472.0,2,3,236.0,236.0,3.920992960365321e-05,0.002813461354991,2831.683453218838,True,87.51456786121624,False,< 100 m
44261,זכריה הנביא/שדרות האמוראים,Jerusalem,Periphery,31.703301,34.975458,,6,0.0001969667126255,2348.0,2,4,794.0,1554.0,3.785913949587211e-05,0.0028127422298318,3424.117424121984,True,37.283281437564206,False,< 100 m
20258,כיכר אל-משארף/עילוט,North,Periphery,32.724356,35.283421,,2,6.565557087518876e-05,112.0,1,1,56.0,56.0,1.2399815300338246e-05,0.0028114767383641,2602.94661439478,True,149.89985039847787,False,100-300 m
27737,צומת כפר עזה,South,Periphery,31.475779,34.535827,,3,9.848335631278314e-05,376.0,1,2,188.0,188.0,6.838466965583077e-05,0.0028113351313226,2745.7773516691373,True,122.09014121472765,False,100-300 m
10193,תחנת רקל''ה גבעת המבתר/'יגאל ידין,Jerusalem,Jerusalem,31.806441,35.233698,,17,0.0005580723524391,3912.0,9,8,1956.0,1956.0,8.427658079029802e-05,0.0028097774186294,3959.238230604153,True,98.99817350702017,False,< 100 m
2501,דרך עכו/צומת עין אפק,North,Haifa,32.849634,35.093082,,11,0.0003611056398135,4102.0,6,5,2051.0,2051.0,8.876068175292166e-05,0.0028097374759813,2777.80405354252,True,12.239793668309716,False,< 100 m
34652,צומת רבבה,Center,Periphery,32.122835,35.129922,,8,0.0002626222835007,464.0,5,3,232.0,232.0,2.8973234268628028e-05,0.0028066992232825,4046.5256706469545,True,101.21626937103495,False,100-300 m
7961,חוף קליה,Center,Periphery,31.770467,35.498137,,4,0.0001313111417503,262.0,2,2,131.0,131.0,2.499730893937533e-05,0.0027995710340637,2152.915039885127,True,71.59167052819197,False,< 100 m
11173,מסעף נווה אילן,Jerusalem,Jerusalem,31.804015,35.094175,,8,0.0002626222835007,958.0,5,3,479.0,479.0,3.85262507230787e-05,0.0027986505971549,4296.368685302149,True,118.50734553031006,False,100-300 m
8702,האדמור מלובאויטש/לפיאן,Jerusalem,Jerusalem,31.808708,35.216611,,2,6.565557087518876e-05,4428.0,1,1,2214.0,2214.0,2.929364855453188e-05,0.0027913983109978,3593.6115509800707,True,71.46787338040184,False,< 100 m
13602,ת.רכבת ההגנה,Center,Tel Aviv,32.054782,34.783919,,6,0.0001969667126255,5230.0,4,2,2615.0,2615.0,5.19320336079047e-05,0.0027910519797636,3911.6988622950935,True,12.675217110328449,False,< 100 m
15975,הנחלים/5511,Center,Tel Aviv,32.219509,34.875775,,2,6.565557087518876e-05,26.0,1,1,13.0,13.0,1.935986062854969e-05,0.0027857994017513,2241.7053013456703,True,317.5853406552855,True,300-500 m
18687,צומת ראש פינה,North,Periphery,32.967464,35.550281,,9,0.0002954500689383,1532.0,5,4,766.0,766.0,9.35053181493161e-05,0.0027857917451941,3572.64253384805,True,103.20612738995611,False,100-300 m
13122,דרך מנחם בגין/הגליל,Center,Tel Aviv,32.061823,34.777831,,7,0.0002297944980631,4656.0,3,4,2328.0,2328.0,4.392738225375267e-05,0.0027829342159167,3710.646734752184,True,24.247874444904642,False,< 100 m
13386,הרב רובינשטיין/נרדור,Center,Tel Aviv,32.035554,34.758256,,2,6.565557087518876e-05,976.0,1,1,488.0,488.0,1.0969386143035705e-05,0.0027807710052482,2817.7531225651496,True,36.337293566243844,False,< 100 m
16937,פוריידיס/כביש 4 לדרום,North,Haifa,32.595734,34.949146,,4,0.0001313111417503,1020.0,2,2,510.0,510.0,7.088467257796588e-05,0.002780047416293,3685.017646693776,True,147.28409581667412,False,100-300 m
10251,סיירת דוכיפת/מחסום חזמא,Jerusalem,Jerusalem,31.827679,35.251504,,7,0.0002297944980631,2066.0,2,5,1033.0,1033.0,2.9516152147061294e-05,0.0027799777985833,3015.633273581316,True,99.3956215885564,False,< 100 m
27739,צומת קיבוץ סעד,South,Periphery,31.474314,34.533801,,2,6.565557087518876e-05,376.0,1,1,188.0,188.0,6.925467419800531e-05,0.0027787007903651,2507.6945583130896,True,131.94130064812245,False,100-300 m
13358,סמינר הקיבוצים/דרך נמיר,Center,Tel Aviv,32.101886,34.792779,,21,0.0006893834941894,15780.0,10,11,7890.0,7890.0,0.0002021636353008,0.0027753289622264,3747.7914985880175,True,134.80806714279998,False,100-300 m
10309,ינובסקי/דרך חברון,Jerusalem,Jerusalem,31.755927,35.222452,,9,0.0002954500689383,2146.0,7,2,1071.0,1075.0,2.897763432191684e-05,0.002774183668293,3035.8381385325424,True,79.3205839504112,False,< 100 m
24861,ת. רכבת ראשונים,Center,Tel Aviv,31.949222,34.801928,,13,0.0004267612106887,3444.0,6,7,1722.0,1722.0,6.719531290933661e-05,0.0027717676425036,3661.427752066104,True,73.23646484232755,False,< 100 m
8701,האדמור מלובאויטש/חזון איש,Jerusalem,Jerusalem,31.807813,35.220173,,2,6.565557087518876e-05,4428.0,1,1,2214.0,2214.0,2.8527016890517044e-05,0.0027585434677365,3234.3952661235408,True,28.24870205517406,False,< 100 m
29067,בית ספר רבין/דרך יותם,South,Periphery,29.55413,34.936442,,12,0.0003939334252511,88.0,6,6,44.0,44.0,1.5083204946657374e-05,0.0027573633594112,2721.191689468892,True,215.5274828764109,False,100-300 m
48456,כביש 423/מרגולין,Center,Tel Aviv,31.933237,34.814294,,4,0.0001313111417503,140.0,2,2,70.0,70.0,1.4491589376480268e-05,0.0027569135862541,4031.964727313845,True,84.15280816388201,False,< 100 m
15911,אנשי בראשית/הנחל,Center,Tel Aviv,32.221718,34.873635,,2,6.565557087518876e-05,26.0,1,1,13.0,13.0,2.1529517787124405e-05,0.0027529445584901,2090.429561458268,True,317.5853406552855,True,300-500 m
2657,אחד העם/שד. רוטשילד,Center,Periphery,32.434276,34.920598,,10,0.0003282778543759,3306.0,8,2,1653.0,1653.0,5.810996984950712e-05,0.0027523270119916,3255.822441398999,True,31.66304405957423,False,< 100 m
29629,נרדור/מחרוזת,Center,Tel Aviv,32.033542,34.757432,,2,6.565557087518876e-05,976.0,1,1,488.0,488.0,1.4617754754180496e-05,0.0027482193526546,2570.184455492032,True,50.33935628051096,False,< 100 m
1747,צומת דמון,North,Haifa,32.734516,35.039246,,7,0.0002297944980631,1520.0,2,5,760.0,760.0,4.5420998686617496e-05,0.0027481871138045,2824.9214536127274,True,85.67988407815717,False,< 100 m
27745,צומת סעד,South,Periphery,31.470421,34.529233,,3,9.848335631278314e-05,376.0,2,1,188.0,188.0,7.341394916231219e-05,0.0027465625795911,2313.1279047784856,True,122.58628094752876,False,100-300 m
48416,רואוס אל-ג'באל/בי''ס סאליזיאן,North,Periphery,32.707061,35.288978,,5,0.0001641389271879,536.0,3,2,268.0,268.0,4.1546291212556814e-05,0.0027456516336718,1858.0648951959467,True,85.3343647959901,False,< 100 m
41463,ת.רכבת סגולה/כביש 40,Center,Tel Aviv,32.112863,34.902788,,6,0.0001969667126255,3016.0,2,4,1508.0,1508.0,5.12268000102661e-05,0.0027385195283681,3693.376216812386,True,33.632772027650375,False,< 100 m
18128,מסעף בוקיעה אל ג'רביה,North,Periphery,32.994668,35.308297,,6,0.0001969667126255,164.0,3,3,82.0,82.0,2.9532712094933456e-05,0.0027308140095325,2275.0792025693413,True,154.4660739079743,False,100-300 m
27859,מסעף נתיבות/מרכז העיר,South,Periphery,31.425716,34.601437,,11,0.0003611056398135,866.0,6,5,433.0,433.0,4.914924906573608e-05,0.0027280511522559,3553.392925111658,True,161.09273075884175,False,100-300 m
44547,הרב פנחס מילר,North,Periphery,32.729129,35.343026,,9,0.0002954500689383,556.0,4,5,278.0,278.0,1.987603915866157e-05,0.0027276858410915,3236.407069389159,True,38.94109111123161,False,< 100 m
14209,מחלף הכפר הירוק,Center,Tel Aviv,32.133892,34.833366,,10,0.0003282778543759,616.0,5,5,308.0,308.0,1.731628637939159e-05,0.0027243211904396,4056.9849537723258,True,141.28714784238042,False,100-300 m
35312,בית ספר ראנד/איכסאל,North,Periphery,32.675334,35.314042,,3,9.848335631278314e-05,480.0,1,2,240.0,240.0,4.631569390304312e-05,0.0027227129600403,2950.4558821800315,True,26.3575975196254,False,< 100 m
20246,צומת חבר,North,Periphery,32.567086,35.260417,,2,6.565557087518876e-05,26.0,1,1,13.0,13.0,7.856870069130764e-06,0.0027204002152171,2777.856769016276,True,75.26977904573747,False,< 100 m
15982,צרכנייה/אנשי בראשית,Center,Tel Aviv,32.222414,34.867895,,2,6.565557087518876e-05,26.0,1,1,13.0,13.0,2.3412442038161228e-05,0.0027200897152289,1970.0339003680012,True,288.284428600758,False,100-300 m
10700,תחנת רקל''ה סיירת דוכיפת/משה דיין,Jerusalem,Jerusalem,31.826248,35.240102,,7,0.0002297944980631,6566.0,3,4,3283.0,3283.0,8.669490560744536e-05,0.0027197939225309,3648.078652103621,True,22.239788039817928,False,< 100 m
13378,מחרוזת/פעמונית,Center,Tel Aviv,32.033585,34.755628,,3,9.848335631278314e-05,1326.0,2,1,663.0,663.0,3.838454146374937e-05,0.0027178504103656,2378.139151217148,True,22.678614083134526,False,< 100 m
14866,צומת רופין לצפון,Center,Periphery,32.345458,34.908146,,7,0.0002297944980631,1092.0,4,3,546.0,546.0,6.043244561963205e-05,0.0027178486599307,3136.717260285027,True,143.48453652015465,False,100-300 m
25206,צומת סגולה לצפון/כביש 40,Center,Tel Aviv,32.102404,34.898214,,8,0.0002626222835007,2570.0,6,2,1285.0,1285.0,4.3876635349139495e-05,0.0027061145234341,3675.136907566076,True,108.31418783971166,False,100-300 m
3900,דרך השלום/מרכז תל חנן,North,Haifa,32.77027,35.047258,,10,0.0003282778543759,1812.0,5,5,879.0,933.0,6.200505466032568e-05,0.0027031478653253,3363.755382652177,True,24.685981972234988,False,< 100 m
27666,צומת דורות לדרום,South,Periphery,31.529164,34.609954,,5,0.0001641389271879,340.0,3,2,170.0,170.0,6.606962924014325e-05,0.0026974912128784,3632.835049474005,True,101.32955752279183,False,100-300 m
13481,יצחק אלחנן/הכרמל,Center,Tel Aviv,32.065425,34.765682,,14,0.0004595889961263,8871.0,9,5,4435.0,4436.0,3.890785454461089e-05,0.002692200799008,3087.5759277862826,True,53.78378332323196,False,< 100 m
24629,מרכז/חרוצים,Center,Tel Aviv,32.227062,34.864761,,2,6.565557087518876e-05,24.0,1,1,13.0,11.0,2.501680616460371e-05,0.0026874957996938,1901.9732511895293,True,449.7944234009893,True,300-500 m
43373,המשנה,Center,Periphery,31.779244,34.660972,,7,0.0002297944980631,2676.0,3,4,1338.0,1338.0,5.783824997063591e-05,0.0026824894374312,4092.396869545362,True,110.76112620783468,False,100-300 m
25074,יהודה הלוי/ישעיהו,Center,Tel Aviv,32.061636,34.865395,,4,0.0001313111417503,884.0,1,3,442.0,442.0,4.19477958446136e-05,0.0026777003852774,3145.2341658243326,True,83.65794542942233,False,< 100 m
28536,ימ''ח משמר הנגב,South,Beer Sheva,31.34125,34.704242,,2,6.565557087518876e-05,80.0,1,1,40.0,40.0,9.101003690177832e-06,0.0026717551301586,3580.6138253542968,True,138.73525974486498,False,100-300 m
38936,קניון עזריאלי/כביש 20,Center,Tel Aviv,32.072545,34.792553,,8,0.0002626222835007,1506.0,2,6,753.0,753.0,1.575531159347427e-05,0.0026716965528987,4076.0934547473553,True,80.00486239622695,False,< 100 m
35830,חלוצי התעשייה,North,Haifa,32.815319,35.061691,,5,0.0001641389271879,1074.0,3,2,537.0,537.0,1.828959794659573e-05,0.002671627233137,2506.360854909922,True,20.126145603402932,False,< 100 m
25939,שד' בן גוריון/רמז,Center,Periphery,31.661375,34.584537,,5,0.0001641389271879,3560.0,1,4,1780.0,1780.0,6.756401655655191e-05,0.0026700529909546,3181.2799940411983,True,37.23633078818939,False,< 100 m
13428,ת. רכבת צומת חולון/לוי אשכול,Center,Tel Aviv,32.037502,34.777816,,5,0.0001641389271879,4020.0,2,3,2010.0,2010.0,4.065567665539791e-05,0.0026653593237727,3450.1273210704862,True,52.21212277487777,False,< 100 m
16595,מנצורה/המרץ,Center,Tel Aviv,32.104442,34.941775,,5,0.0001641389271879,1986.0,2,3,993.0,993.0,5.2108027157408805e-05,0.0026652524019483,3374.2160857664967,True,24.528468681877968,False,< 100 m
27890,צומת עלומים בארי,South,Periphery,31.465979,34.533488,,3,9.848335631278314e-05,322.0,2,1,154.0,168.0,6.237867622479467e-05,0.0026645614225205,2154.645948717524,True,121.83439535695582,False,100-300 m
22062,צומת שילת,Center,Tel Aviv,31.913079,35.016672,,18,0.0005909001378766,2958.0,11,7,1479.0,1479.0,7.174213380662937e-05,0.0026589778838778,4124.090183958804,True,111.65615507380978,False,100-300 m
2239,איינשטיין/הצנחנים,North,Haifa,32.812757,35.11279,,4,0.0001313111417503,3580.0,1,3,1792.0,1788.0,6.063887010234798e-05,0.0026578631133897,2461.788194610504,True,78.65533934125924,False,< 100 m
29340,דרך נמיר/אינשטיין,Center,Tel Aviv,32.113247,34.792778,,7,0.0002297944980631,5460.0,4,3,2730.0,2730.0,4.386420376783715e-05,0.0026524686315975,3737.036681367443,True,180.63178692830957,False,100-300 m
932,בורוכוב/וייצמן,Center,Tel Aviv,32.192594,34.877273,,7,0.0002297944980631,500.0,3,4,250.0,250.0,4.191954930770993e-05,0.002649367577008,2868.6260897035504,True,118.97598798780908,False,100-300 m
24674,מסעף צפריה,Center,Tel Aviv,32.013205,34.847052,,7,0.0002297944980631,118.0,4,3,59.0,59.0,1.2425904417523651e-05,0.0026476498179418,3347.230298235683,True,106.9518483876949,False,100-300 m
7481,דרכי איש/החוזה מלובלין,Center,Jerusalem,31.697217,35.104009,,3,9.848335631278314e-05,1530.0,2,1,765.0,765.0,1.9731688488203428e-05,0.0026410721688009,2467.7320014621214,True,54.147392843524884,False,< 100 m
43319,ת.רק''ל מחרוזת/סהרון,Center,Tel Aviv,32.03424,34.751143,,3,9.848335631278314e-05,1462.0,2,1,731.0,731.0,2.438295636429352e-05,0.0026397027178694,2105.2102785427046,True,13.779780637190326,False,< 100 m
49714,צומת קיבוץ משמר הנגב/כניסה,South,Beer Sheva,31.369044,34.713547,,3,9.848335631278314e-05,180.0,2,1,90.0,90.0,3.072227545458912e-05,0.0026393688542928,3173.309373913775,True,110.8315947496559,False,100-300 m
12007,שדרות לכיש/שדרות גת,Center,Periphery,31.613428,34.768775,,10,0.0003282778543759,2316.0,6,4,1158.0,1158.0,7.410431376702607e-05,0.0026336271472977,3636.375979385,True,38.19023977751882,False,< 100 m
38658,צומת יער חדרה,Center,Periphery,32.410464,34.903951,,12,0.0003939334252511,1116.0,3,9,558.0,558.0,6.76518171401682e-05,0.0026268695007401,3569.865556494164,True,133.71297986665277,False,100-300 m
4188,צומת שש/חלפתא,North,Periphery,32.9214,35.417554,,3,9.848335631278314e-05,454.0,1,2,227.0,227.0,2.734857454057193e-05,0.0026249325941537,3200.5784091428413,True,92.63293207504724,False,< 100 m
4089,צומת כפר קרע,Center,Periphery,32.498074,35.062863,,6,0.0001969667126255,904.0,5,1,452.0,452.0,3.592034108724467e-05,0.0026116092868662,3627.711252916502,True,116.85029242736461,False,100-300 m
7876,הגיתית/הענבל,Center,Jerusalem,31.785653,35.300149,,5,0.0001641389271879,1260.0,2,3,630.0,630.0,3.636561884225023e-05,0.0026099580109617,1913.4593946237185,True,10.411881055372618,False,< 100 m
3212,יפה נוף/ההשכלה,North,Haifa,32.761792,35.045548,,4,0.0001313111417503,764.0,2,2,382.0,382.0,3.458307363252572e-05,0.0026068593280661,3006.787280637021,True,112.16629150988085,False,100-300 m
11208,צומת חמד,Jerusalem,Jerusalem,31.800399,35.124366,,6,0.0001969667126255,922.0,4,2,461.0,461.0,8.884911692983558e-05,0.0026041722675845,4199.301020526262,True,69.03741491051251,False,< 100 m
21690,ההגנה/לח''י,Center,Tel Aviv,31.892842,34.820837,,8,0.0002626222835007,1250.0,4,4,625.0,625.0,4.7737846337175805e-05,0.002600988450049,3697.58712769317,True,31.68895701771284,False,< 100 m
