source_station_id,target_station_id,source_station_name,target_station_name,frequency,mean_travel_seconds,is_bridge,station_nodes,reference_station_nodes,connected_components,largest_component_nodes,largest_component_share,origins_evaluated,origins_missing,mean_reachable_stations,mean_reachable_share,mean_path_seconds_to_reachable,largest_component_nodes_loss,largest_component_share_loss,reachable_share_loss,mean_path_seconds_increase
7494,7495,אבני נזר ד,משך חכמה ו,1035,38.43478260869565,True,21623,21623,3,21618,0.9997687647412478,32,0,6644.875,0.3073200906484137,2412.451587881101,2,9.249410350087306e-05,3.4686892979418626e-05,0.0024135509756888496
10221,10220,זווין/אליאך,זווין/וינוגרד,5493,56.13216821409066,True,21623,21623,3,21615,0.9996300235859964,32,0,6644.9375,0.3073229812228287,2412.4552977946364,5,0.00023123525875223816,3.179631856442544e-05,0.006123464510892518
10095,10082,בי''ח הרצוג/גבעת שאול,הר תמיר/גבעת שאול,1120,45.957142857142856,True,21623,21623,3,21618,0.9997687647412478,32,0,6645.0,0.3073258717972436,2412.440660353845,2,9.249410350087306e-05,2.8905744149543278e-05,-0.008513976280482893
10437,10436,משה קול/שרייבוים,משה קול/מרה,1915,28.8177545691906,True,21623,21623,3,21618,0.9997687647412478,32,0,6645.09375,0.307330207658866,2412.4340278858112,2,9.249410350087306e-05,2.4569882527136766e-05,-0.015146444314268592
50377,50376,חניון שפירים מערבי ב/הורדה,חניון שפירים מערבי ג/הורדה,936,28.371794871794872,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.15625,0.307333098233281,2412.4508758681473,1,4.624705175049204e-05,2.167930811214358e-05,0.00170153802173445
13269,13089,מסוף כרמלית/הורדה,מגדל שלום/אחד העם,6705,146.57270693512305,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.15625,0.307333098233281,2412.43053921074,0,0.0,2.167930811214358e-05,-0.018635119385635335
25225,25227,בן ציון גליס/צבי ברגמן,בן ציון גליס/הבורסקאי,1007,50.9682224428997,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.1875,0.30733454352048845,2412.4527890571344,1,4.624705175049204e-05,2.0234020904674743e-05,0.003614727008880436
48554,48877,קרית אריה,גשר אם המושבות,1193,192.05699916177704,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.21875,0.3073359888076959,2412.4485938632606,1,4.624705175049204e-05,1.8788733697205906e-05,-0.0005804668649034284
27498,42868,שד. מלכי ישראל/שד. צה''ל,כיכר המעפיל,864,83.2800925925926,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.21875,0.30733598880769597,2412.4146383501907,1,4.624705175049204e-05,1.8788733697150395e-05,-0.03453597993484436
10296,10289,מרידור א,מרידור/יוסף נדבה,2206,78.81414324569356,True,21623,21623,3,21618,0.9997687647412478,32,0,6645.25,0.30733743409490344,2412.451725677417,2,9.249410350087306e-05,1.7343446489681558e-05,0.0025513472915008606
51759,50272,קופות חולים/איילת השחר,בתי כנסת/איילת השחר,1757,34.75867956744451,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.25,0.30733743409490344,2412.4537457153715,1,4.624705175049204e-05,1.7343446489681558e-05,0.004571385245981219
21697,21343,בית חולים שמואל הרופא,הבנים/נצר סירני,1347,116.73199703043801,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.25,0.30733743409490344,2412.444565513531,1,4.624705175049204e-05,1.7343446489681558e-05,-0.00460881659455481
7495,7496,משך חכמה ו,משך חוכמה ז,1035,53.28115942028985,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.25,0.30733743409490344,2412.4493288018757,1,4.624705175049204e-05,1.7343446489681558e-05,0.00015447175019289716
10082,11648,הר תמיר/גבעת שאול,הר המנוחות/גבעת שאול,1120,88.33482142857143,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.3125,0.3073403246693184,2412.443464881834,1,4.624705175049204e-05,1.4452872074743883e-05,-0.005709448291327135
44681,44695,חונים נוסעים ראשון לציון/דרך ההצלחה,יוסף טומי לפיד/דרך ההצלחה,945,53.80952380952381,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.3125,0.3073403246693184,2412.4568088355636,1,4.624705175049204e-05,1.4452872074743883e-05,0.007634505438090855
395,25438,הגפן/השקד,בית גיל הזהב/השקד,721,109.59361997226075,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.3125,0.3073403246693184,2412.4488516372217,1,4.624705175049204e-05,1.4452872074743883e-05,-0.0003226929038646631
2096,3311,לייב שמעוני/נחמיאס יוסף,בית אבות ספרדי/גדליהו,2208,48.70018115942029,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.4523273233413,1,4.624705175049204e-05,1.3007584867330557e-05,0.003152993215735478
38035,50901,שלום הגליל/טניס,הפארק האתגרי,957,53.10344827586207,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.34375,0.3073417699565258,2412.4313967623825,1,4.624705175049204e-05,1.3007584867330557e-05,-0.017777567742996325
17452,16987,הארי השואג/נתן שפריצר,נתן שפריצר/הארי השואג,707,60.00990099009901,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.375,0.30734321524373326,2412.445209377768,1,4.624705175049204e-05,1.156229765986172e-05,-0.003964952357364382
11554,10437,מכללה להנדסה ירושלים,משה קול/שרייבוים,1915,141.8715404699739,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.40625,0.30734466053094084,2412.4453946312906,1,4.624705175049204e-05,1.011701045228186e-05,-0.0037796988349327876
37608,37607,חניון אגד/הנפח,הנפח/מעלה כמון,2074,142.52266152362586,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.4375,0.30734610581814825,2412.4416784507603,1,4.624705175049204e-05,8.671723244868534e-06,-0.007495879365251312
26841,26843,מואב/לשם,מלון יפה נוף,1250,80.1424,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.4375,0.30734610581814825,2412.4544416853905,1,4.624705175049204e-05,8.671723244868534e-06,0.0052673552650048805
10288,10296,מסוף פסגת זאב/יוספטל,מרידור א,2206,51.31504986400725,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.4375,0.3073461058181483,2412.44991155287,1,4.624705175049204e-05,8.671723244813023e-06,0.000737222744646715
12757,51375,מסוף אגד/קניון פרץ סנטר,חניון אגד,745,109.96241610738255,True,21623,21623,3,21619,0.9998150117929981,32,0,6645.46875,0.3073475511053558,2412.4315342593763,1,4.624705175049204e-05,7.226436037344186e-06,-0.017640070749166625
2090,2092,טרומפלדור/מרכז זיו,טרומפלדור/כיכר דוד,7517,37.16495942530265,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.46875,0.3073475511053558,2412.499719246805,0,0.0,7.226436037344186e-06,0.05054491667942784
8661,8659,המ''ג/פנים מאירות,פנים מאירות,5875,30.959659574468084,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.5,0.3073489963925632,2412.4531823312527,0,0.0,5.78114882993086e-06,0.004008001127203897
13103,51284,קניון עזריאלי/דרך מנחם בגין,דרך נמיר/שדרות שאול המלך,7022,75.99643976075193,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.5,0.30734899639256325,2412.439112043606,0,0.0,5.781148829875349e-06,-0.010062286519314512
11865,44962,ירמיהו/הצבי,ירמיהו/ארגמן,6023,50.97775195085506,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.5625,0.3073518869669781,2412.443855832145,0,0.0,2.8905744149931856e-06,-0.00531849798062467
8659,8657,פנים מאירות,נווה שמחה/סורוצקין,5875,37.80646808510638,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.5625,0.3073518869669781,2412.45401896248,0,0.0,2.8905744149931856e-06,0.0048446323544339975
8757,8756,בית ענבר/כנפי נשרים,מרכז שטנר/כנפי נשרים,10731,41.96803652968037,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.59375,0.3073533322541856,2412.4524199624216,0,0.0,1.4452872075243484e-06,0.0032456322960570105
2567,2164,שוק תלפיות,לב הדר,9496,57.38447767481045,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.59375,0.30735333225418565,2412.4488028796422,0,0.0,1.4452872074688372e-06,-0.0003714504832714738
12878,45038,עיריית תל אביב - יפו/אבן גבירול,אבן גבירול/ארלוזורוב,8323,47.78060795386279,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.59375,0.30735333225418565,2412.4442391002385,0,0.0,1.4452872074688372e-06,-0.00493522988699624
13228,13573,שד' רוטשילד/שיינקין,הבימה/שד' רוטשילד,8274,48.69458544839255,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.59375,0.30735333225418565,2412.448371014727,0,0.0,1.4452872074688372e-06,-0.0008033153985707031
2356,3852,קניון לב המפרץ,ההסתדרות/בתי זיקוק,7030,163.3312944523471,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.59375,0.30735333225418565,2412.4540558536883,0,0.0,1.4452872074688372e-06,0.004881523562744405
2026,3731,הרצל/יואל,העירייה,6675,41.243295880149816,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.59375,0.30735333225418565,2412.4506274591245,0,0.0,1.4452872074688372e-06,0.0014531289989463403
13371,13372,ת.רק''ל מחרוזת/שד' ירושלים,שד' ירושלים/מחרוזת,6483,45.438840043189884,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.59375,0.30735333225418565,2412.4468920123822,0,0.0,1.4452872074688372e-06,-0.002282317743265594
2205,1469,צומת קרית חיים,משטרת קרית חיים/ההסתדרות,6425,42.009649805447474,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.59375,0.30735333225418565,2412.4762015967362,0,0.0,1.4452872074688372e-06,0.027027266610730294
9959,8757,מסוף הר נוף/כנפי נשרים,בית ענבר/כנפי נשרים,10381,82.71919853578653,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4509441235227,0,0.0,0.0,0.0017697933972158353
8705,8703,גבעת שאול/הרב אהרון קוטלר,גבעת שאול/כתב סופר,8866,10.545341755019175,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4583595656445,0,0.0,0.0,0.009185235518998525
8707,8705,רבי ישראל נג'ארה/גבעת שאול,גבעת שאול/הרב אהרון קוטלר,8492,38.80110692416392,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4507547852118,0,0.0,0.0,0.0015804550862412725
3029,2567,יל''ג,שוק תלפיות,8294,74.22871955630576,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.450633716515,0,0.0,0.0,0.0014593863893423986
2358,1461,דרך עכו/המייסדים,קריון/ד. עכו חיפה,8195,61.21378889566809,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4530692675717,0,0.0,0.0,0.0038949374461481057
10004,9699,שדרות נווה יעקב/משה דיין,שדרות נווה יעקב/אחימאיר,7760,33.69213917525773,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4500903722555,0,0.0,0.0,0.000916042130029382
3731,2164,העירייה,לב הדר,7443,68.00255273411258,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4516888943745,0,0.0,0.0,0.0025145642489405873
10628,10492,ככר השבת/שטראוס,שטראוס/פראג,7343,49.39738526487812,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4491743301255,0,0.0,0.0,0.0
3977,3029,חליסה,יל''ג,7034,115.28945123684959,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.449401938828,0,0.0,0.0,0.0002276087025165907
13358,12910,סמינר הקיבוצים/דרך נמיר,דרך נמיר/יהודה המכבי,6955,106.76606757728253,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.462571172978,0,0.0,0.0,0.013396842852671398
3852,2175,ההסתדרות/בתי זיקוק,חוצות המפרץ,6891,141.80612392976346,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4493529137208,0,0.0,0.0,0.0001785835952432535
8961,8962,בר אילן/שמואל הנביא,בר אילן/חכם שמואל ברוכים,6731,35.448967463972664,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4511627689717,0,0.0,0.0,0.0019884388461832714
12932,13103,ת.רק''ל יהודית/דרך מנחם בגין,קניון עזריאלי/דרך מנחם בגין,6618,107.79767301299486,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.449307281195,0,0.0,0.0,0.00013295106964505976
24020,13371,שד' ירושלים/שמחה הולצברג,ת.רק''ל מחרוזת/שד' ירושלים,6483,47.6546351997532,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4491743301255,0,0.0,0.0,0.0
7373,7374,בבא סאלי / אש קודש,ריב'ז / אש קודש,6255,30.80319744204636,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.451082324927,0,0.0,0.0,0.0019079948015132686
8728,9533,תחנת רכבת קלה הר הרצל,קרית יובל/שמריהו לוין,6214,100.20582555519795,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4491743301255,0,0.0,0.0,0.0
45038,45040,אבן גבירול/ארלוזורוב,אבן גבירול/ז'בוטינסקי,6211,86.02415070037031,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4496925203357,0,0.0,0.0,0.0005181902101867308
13111,13228,שד' רוטשילד/בלפור,שד' רוטשילד/שיינקין,6166,60.59438858254946,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.449932876531,0,0.0,0.0,0.0007585464054500335
13573,13141,הבימה/שד' רוטשילד,דיזנגוף סנטר/שדרות בן ציון,6160,91.4202922077922,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4491743301255,0,0.0,0.0,0.0
25836,25709,ת.מרכזית/עירוניים לצפון,שוק עירוני/בית אשל,6146,78.03075170842824,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4575291023116,0,0.0,0.0,0.008354772186066839
45040,12881,אבן גבירול/ז'בוטינסקי,אבן גבירול/פנקס,6128,28.495430809399476,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4491743301255,0,0.0,0.0,0.0
1461,2359,קריון/ד. עכו חיפה,דרך עכו/צומת צבר,5956,93.65312290127602,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.464664552857,0,0.0,0.0,0.015490222731386893
9054,8960,שמואל הנביא/גבעת משה,שמואל הנביא/פישל,5930,69.10101180438448,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4492340899096,0,0.0,0.0,5.97597841078823e-05
13101,13330,דרך ז'בוטינסקי/רש''י,דרך ז'בוטינסקי/הרצל,5919,50.39483020780537,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.4495673154265,0,0.0,0.0,0.00039298530100495555
8657,8655,נווה שמחה/סורוצקין,אוהל דוד/סורוצקין,5875,21.28868085106383,False,21623,21623,2,21620,0.9998612588447486,32,0,6645.625,0.3073547775413931,2412.457589654571,0,0.0,0.0,0.008415324445650185
